temperature,mean_density,std_density,n_points
100.0,1.127933012,0.001871431139153451,500
120.0,1.122957805189621,0.0021783912155471544,501
140.0,1.1183430800399201,0.0022956445303053356,501
160.0,1.1154988572854292,0.0027810172923467815,501
180.0,1.1091531167664672,0.0027780232993404397,501
200.0,1.102669225948104,0.0031870508086764724,501
220.0,1.0952306285429143,0.003329239319448768,501
240.0,1.0889341263473054,0.0035079262464801702,501
260.0,1.0810875205588821,0.003792668212253281,501
280.0,1.0681788435129742,0.00426685615654698,501
300.0,1.060810839720559,0.0039259016785227075,501
320.0,1.0490995914171657,0.004430189917809229,501
340.0,1.0358692458167331,0.0049159171765487284,502
360.0,1.020313931619537,0.005152820493226518,389
380.0,1.0112585210978045,0.0053604408735256764,501
400.0,0.9963918477445108,0.005855888875956673,501
420.0,0.9858104814835166,0.005725690796245993,546
440.0,0.9735674438532109,0.005801014299710706,436
445.0,0.9706191636,0.005205489843700163,25
