r,g_r
0.05,3318.9691274065744
0.15000000000000002,0.0
0.25,0.0
0.35000000000000003,0.0
0.45,0.0
0.55,0.0
0.6500000000000001,0.0
0.75,0.0
0.8500000000000001,0.0
0.95,0.0
1.05,0.0
1.1500000000000001,0.0
1.25,0.0
1.35,0.0
1.4500000000000002,0.00015571429846857466
1.55,0.023485070941519918
1.6500000000000001,0.6487176053492046
1.75,2.13450488854934
1.85,0.792732227803614
1.9500000000000002,0.04077004896910807
2.05,0.09574500249255982
2.1500000000000004,0.3082347261544926
2.25,0.7323935976130513
2.3500000000000005,1.4115274888567597
2.45,2.061018190460265
2.55,2.1666117019563496
2.6500000000000004,1.7089438559347767
2.75,1.1954758965020529
2.8500000000000005,0.9493214961678937
2.95,1.2097173953841864
3.05,1.9206394451632427
3.1500000000000004,1.376265882091622
3.25,0.8000532737434735
3.3500000000000005,0.681807750699103
3.45,0.623068887605996
3.55,0.6130580746306746
3.6500000000000004,0.6585261136819548
3.75,0.741688253393658
3.8500000000000005,0.7905383947119046
3.95,0.7798326417732407
4.050000000000001,0.7729853926281696
4.15,0.8139972000992121
4.25,0.8832820961210206
4.35,0.9541841599559823
4.45,1.011663292012821
4.550000000000001,1.0808533736138703
4.65,1.1637740102343497
4.75,1.2076336472107418
4.8500000000000005,1.1852768492224628
4.95,1.1397776661742227
5.050000000000001,1.1115657496282445
5.15,1.0958216640121343
5.25,1.083644922187825
5.3500000000000005,1.0602001326818087
5.45,1.0289744424049732
5.550000000000001,0.9926321887692722
5.65,0.9582147280677978
5.75,0.9285672607773735
5.8500000000000005,0.9160645030898645
5.95,0.918224184036189
6.050000000000001,0.9290265505826326
6.15,0.9466322072657245
6.25,0.954665420597843
6.3500000000000005,0.9620257997230376
6.45,0.9712751652158359
6.550000000000001,0.9922904255723773
6.65,1.0250093766282664
6.75,1.0553179414628544
6.8500000000000005,1.0744837487142294
6.95,1.0768524005633942
7.050000000000001,1.059429353941095
7.15,1.0392009179945183
7.25,1.025154018934419
7.3500000000000005,1.015288922286514
7.45,1.0102619027167203
7.550000000000001,1.0033480419973397
7.65,0.9984963481592191
7.75,0.9930364765538776
7.8500000000000005,0.9845532466172604
7.95,0.9770159481359195
8.05,0.9684289165041113
8.15,0.9627787550833025
8.25,0.9594356823301294
8.350000000000001,0.9599929540399156
8.45,0.9650190032258809
8.55,0.9729541189561065
8.65,0.9827887302632817
8.75,0.9903066116278255
8.850000000000001,0.9965443056835493
8.95,1.0037894254413333
9.05,1.0122131329101482
9.15,1.021345659700441
9.25,1.0254047328305758
9.350000000000001,1.024958499326053
9.45,1.0196868912440675
9.55,1.0135638626604107
9.650000000000002,1.007424694554501
9.75,1.0041590810116665
9.850000000000001,1.0019249612773495
9.95,1.0014041903559132
10.05,0.9971906097030464
10.150000000000002,0.9968468196931111
10.25,0.9962091336132551
10.350000000000001,0.9954061243467177
10.45,0.9947121822211542
10.55,0.9938367902352524
10.650000000000002,0.9938027475374112
10.75,0.9946834307253943
10.850000000000001,0.9961960460789346
10.95,0.9989864418163019
11.05,1.0020290106296268
11.150000000000002,1.0045176947251193
11.25,1.0066978349341542
11.350000000000001,1.0082164293890217
11.45,1.0082828747055306
11.55,1.008504946083299
11.650000000000002,1.0092878162976964
11.75,1.0072300791778694
11.850000000000001,1.0050394495142039
11.95,1.0014444293010936
12.05,0.9968985102653651
12.150000000000002,0.9951232019307761
12.25,0.9943169858644494
12.350000000000001,0.9927310698544924
12.45,0.9927051660145275
12.55,0.9929195458059228
12.650000000000002,0.9937803931258581
12.75,0.9936148844201256
12.850000000000001,0.9955069331800902
12.95,0.9960192418087844
13.05,0.9963769884751632
13.150000000000002,0.9978480127232298
13.25,0.9991094698642603
13.350000000000001,0.9990927497279048
13.45,1.0004301295090303
13.55,1.0019237857714582
13.650000000000002,1.0023754368866238
13.75,1.0022044796969813
13.850000000000001,1.0028160882192687
13.95,1.002598489186031
14.05,1.0029258890326933
14.150000000000002,1.0027318865086885
14.25,1.0017104861941872
14.350000000000001,1.0006539992567878
14.45,1.0005241254107486
14.55,0.9994767989370351
14.650000000000002,0.9982986078984886
14.75,0.9982578394750016
14.850000000000001,0.9990330973493966
14.95,0.9991126870735387
