temperature,mean_density,std_density,n_points
150.0,1.4040969778054864,0.004544515647770531,401
170.0,1.3987748042394013,0.0049033776380477765,401
190.0,1.393105966583541,0.0048657116261838365,401
210.0,1.3849180389027431,0.005948906656485946,401
230.0,1.3776309761194032,0.00534376646371686,402
250.0,1.370650219201995,0.0057549278543136744,401
270.0,1.3616660131840799,0.006403304196034409,402
290.0,1.3511959146401986,0.006774468728343558,403
310.0,1.3443393940298507,0.007035105010960343,402
330.0,1.3217977789189188,0.007441481478663384,370
335.0,1.3237723257142857,0.005659173930353307,35
350.0,1.3116650035000001,0.007417699994167619,400
365.0,1.305507804347826,0.006940183333649535,23
370.0,1.2996238000000002,0.007911362753632698,318
375.0,1.28553655,0.010141135081380674,22
385.0,1.3024580476190477,0.008397910756183364,21
390.0,1.2904681993548388,0.007863511849170524,310
395.0,1.296637894736842,0.006128783426234612,19
405.0,1.2822774714285714,0.00771896740964377,21
410.0,1.28129448259587,0.00848374809058458,339
415.0,1.2806064666666666,0.004742296654007739,24
420.0,1.2696385799999999,0.010334480925619798,5
425.0,1.2605580307692308,0.010303416231310902,13
430.0,1.263611894520548,0.008817739105756532,292
435.0,1.2569503357142857,0.0086714990563092,14
445.0,1.250182,0.01019305021406655,9
450.0,1.253851833962264,0.009069915403366645,212
455.0,1.2561950452054795,0.008928886431108535,73
460.0,1.2465507999999998,0.009250836944298603,3
465.0,1.2417039090909092,0.010856174326592378,11
470.0,1.2367785386363634,0.009516036902579026,264
475.0,1.2436737060606062,0.007244349145995275,33
480.0,1.2246587714285713,0.012521078601663967,7
485.0,1.22527696,0.0099310626645544,25
490.0,1.2267442102941175,0.009933198871119235,204
495.0,1.2230363739130437,0.011084798429678445,46
500.0,1.2130153666666665,0.0036410203189948384,3
505.0,1.217236734375,0.009490574555636051,32
510.0,1.212372802962963,0.011574529230402916,135
515.0,1.2111571148148148,0.00921072818826762,81
525.0,1.2050066999999998,0.009312458157185618,9
530.0,1.1959273957983192,0.008750983019099726,119
535.0,1.1998599210526315,0.007943659488194718,19
540.0,1.189131475,0.004274342161763961,4
545.0,1.1775343666666664,0.007366483646263439,6
550.0,1.1898161829931975,0.010240381134357554,147
555.0,1.19621741,0.007915139671456649,20
560.0,1.19164725,0.005302917353369465,4
