temperature,mean_density,std_density,n_points
80.0,1.1279437,0.0,1
95.0,1.12794205,0.002561352893492008,2
100.0,1.128149426395939,0.0017901458723522227,197
105.0,1.1261658,0.0,1
115.0,1.1238836833333334,0.0015674020306439271,6
120.0,1.1233877979057592,0.002062529081159135,191
125.0,1.1239386666666666,0.0012611023960540674,3
130.0,1.1179084,0.0,1
135.0,1.118284311111111,0.002036867725482202,9
140.0,1.1181957967391305,0.002309062402745052,184
145.0,1.118416,0.003243073204539169,7
155.0,1.1143864833333335,0.0028532367820148625,12
160.0,1.1139419712643677,0.002420671152115451,174
165.0,1.1128348214285713,0.00210596660656504,14
175.0,1.1082862687500001,0.001930125255596571,16
180.0,1.1093170122699385,0.002563643810551571,163
185.0,1.1092140142857143,0.002148231083539594,21
195.0,1.100233475,0.0024985482748988244,16
200.0,1.100130115,0.0031560808282170135,160
205.0,1.0993693333333334,0.002655787463121886,24
210.0,1.0778724,0.0,1
215.0,1.0940863142857145,0.0021614659041037875,28
220.0,1.0947707274647884,0.003278274811070584,142
225.0,1.0939535933333333,0.0035510205859756692,30
230.0,1.0919151,0.0,1
235.0,1.0864681035714285,0.002719677092554286,28
240.0,1.0866458328671327,0.0029990646827362764,143
245.0,1.0871980344827588,0.0032235978631110556,29
250.0,1.0772758,0.0,1
255.0,1.0797484342105261,0.002867821582172857,38
260.0,1.0792620933333334,0.0033034734527260298,135
265.0,1.0787180518518518,0.00408878838000193,27
270.0,1.084765,0.0,1
275.0,1.0702132304347827,0.003463005716610258,46
280.0,1.0709818709401708,0.0035831391943922045,117
285.0,1.0702202432432435,0.0041179047575152766,37
290.0,1.0729228,0.002419719405220391,2
295.0,1.0635897804878047,0.004187377589388106,41
300.0,1.061743380672269,0.003266542098338316,119
305.0,1.060287581081081,0.003806622922606064,37
310.0,1.0609006200000002,0.0076057227981303505,5
315.0,1.050023195,0.003700132394301459,40
320.0,1.0494143465346535,0.004367260640643388,101
325.0,1.0506493113207547,0.003904825358631003,53
330.0,1.0430743500000002,0.003061498805596183,4
335.0,1.0422697148936173,0.005053246126823007,47
340.0,1.0422926920792077,0.005107814264608356,101
345.0,1.0408243,0.005260471813796742,49
350.0,1.0293824399999998,0.008955730227234431,5
355.0,1.0267880926829267,0.004155716892750882,41
360.0,1.0260314314814813,0.00448672392098197,108
365.0,1.0259621418604652,0.005146244664673651,43
370.0,1.0244829111111111,0.0053706440012917765,9
375.0,1.0143508545454547,0.004819179350255881,55
380.0,1.0152837635955054,0.0056911165917591195,89
385.0,1.0143807999999999,0.004137641901054716,45
390.0,1.0137772416666668,0.0043728215749431025,12
395.0,1.0014076212195122,0.004827274350582936,41
400.0,0.999942510291262,0.005191539857638945,103
405.0,1.001882734651163,0.005142138819496071,43
410.0,0.99736462,0.0042864500483867024,15
415.0,0.9878361985964912,0.0065212232845041195,57
420.0,0.9881237169411764,0.005570103203722878,85
425.0,0.9881545707142857,0.005284898787180639,42
430.0,0.9863280272222222,0.004126173565892298,18
435.0,0.9775539010638297,0.0068498567565487,47
440.0,0.976832648313253,0.006209142770987154,83
445.0,0.9782900483333332,0.00679680884046058,48
450.0,0.9734565040000002,0.004772060123785659,20
455.0,0.967719163125,0.009025669961179438,48
460.0,0.9670176588095238,0.007643535392940147,84
465.0,0.9664892462264151,0.007113600383270229,53
470.0,0.9635689169565218,0.008850597342499973,23
475.0,0.9505949035555555,0.006072913828892626,45
480.0,0.9504380801204818,0.006473902769254583,83
485.0,0.9512757311363637,0.007517573167927611,44
490.0,0.9515014261904763,0.0071741552540905305,21
495.0,0.9404197526530611,0.008696608972059592,49
500.0,0.9403940499999999,0.006784665537965265,72
505.0,0.9401909513207547,0.006072312025002385,53
510.0,0.9412767476923077,0.007002234555287999,13
515.0,0.9356160099999999,0.0100422597957333,2
610.0,0.93871802,0.0,1
