temperature,mean_density,std_density,n_points
80.0,0.991889869125,0.0011310411965947465,400
100.0,0.987080506733167,0.0013240778066598083,401
120.0,0.9817946332917705,0.0015294510247339196,401
140.0,0.9770773545635909,0.0015871798171687634,401
160.0,0.971328148977556,0.0018215753850468817,401
180.0,0.963731580573566,0.0020657156691675695,401
200.0,0.9547762647381546,0.0021825648974659368,401
220.0,0.9441226328678305,0.0022771982158989843,401
240.0,0.9333333295012469,0.0024471551420622594,401
260.0,0.9220499190773068,0.002598332488873756,401
280.0,0.910067985860349,0.0027361929233072767,401
300.0,0.8987236919950126,0.0032046452139321917,401
320.0,0.8863598027431422,0.003718625762244225,401
400.0,0.8375767200997506,0.004299658976427314,401
