step,strain_xx,sigma_xx_GPa,sigma_yy_GPa,sigma_zz_GPa,sigma_xx_avg_GPa,sigma_yy_avg_GPa,sigma_zz_avg_GPa
200000.0,0.0,-0.08978048343600001,-0.0854133171675,-0.1861949111925,0.03969887121972571,0.02047953460896968,0.03319327406037988
200000.0,0.0,-0.08977861601625,-0.08541367079175001,-0.18619670464500002,0.03986988278742079,0.020723834701478205,0.03325117668969919
200100.0,9.999999999999999e-06,0.16662590248500003,-0.030985871983500002,-0.06642862643025,0.04004292301854612,0.020648950311939303,0.03322513127033688
200200.0,1.9999999999999998e-05,0.041381055019500006,0.0022132440015000003,-0.02605243372725,0.04008480696866173,0.02083066951728882,0.03327525946725604
200300.0,2.9999999999999997e-05,-0.049548279637500005,-0.06022802988300001,0.16391298640500002,0.04008659789243771,0.02074602203662568,0.03316842293649583
200400.0,3.9999999999999996e-05,0.09743506840200002,0.1097090054025,-0.014984866097250001,0.04019813245373628,0.020615930736203665,0.033212416529156026
200500.0,4.9999999999999996e-05,-0.0032563786956750006,-0.066179341599,0.1257183959325,0.0401998000041856,0.020574077632431343,0.033019379696614615
200600.0,5.9999999999999995e-05,-0.019858999844250002,-0.0067799735052,-0.0877466981685,0.040057118810055324,0.02064531259805579,0.03306013001552612
200700.0,7e-05,0.04921167697425,0.12413531439750002,-0.18495276801750002,0.04014584917030328,0.02061795672864815,0.0331631895210886
200800.0,7.999999999999999e-05,0.09992182100250001,-0.35367199434,0.0062339409835500004,0.040206085094694956,0.020682221325399982,0.03319462052972503
200900.0,8.999999999999999e-05,-0.1271105001075,0.011406661875000002,0.06930242431875001,0.040092395711083376,0.020685098542642655,0.03330463436584164
201000.0,9.999999999999999e-05,0.068595784782,-0.07012740030975,0.08828064748125,0.04012865407243369,0.0206594165843417,0.03330574100166697
201100.0,0.00010999999999999999,0.025144603270500002,-0.075269211402,-0.044890250837250005,0.040175273330105205,0.020691153303571106,0.033267531057403446
201200.0,0.00011999999999999999,-0.0661642826775,-0.028914133410750005,0.137603403,0.0401279487688814,0.020592291694755144,0.0334008666149677
201300.0,0.00013,-0.03243263998275,-0.11833048620750002,-0.054791798738250005,0.04004628897256051,0.020472452052365097,0.03334149317934569
201400.0,0.00014,0.1381862953275,-0.042342323268000005,-0.1224723077025,0.03995821050393533,0.020277676682710057,0.033376211243865056
201500.0,0.00015,0.0349685605395,0.15806055573000002,0.11542225605750002,0.039914109161255915,0.020377956458575992,0.03329951834096189
201600.0,0.00015999999999999999,-0.10782490755750002,0.006654587364075,0.2260031934825,0.03988117694245304,0.02038659774215458,0.033270913604092095
201700.0,0.00016999999999999999,-0.0825541161585,0.05233740123675001,0.17217521942250003,0.039724944590404945,0.020260687616766904,0.03339288061795349
201800.0,0.00017999999999999998,0.1274198048025,0.05997924154425,0.04282009597425,0.039794389710541944,0.020143070420854718,0.033331623876423855
201900.0,0.00018999999999999998,0.126097847925,-0.08515319562750001,0.084749251356,0.03981604827291273,0.020197744311185744,0.0332979298833563
202000.0,0.00019999999999999998,0.019373681465250002,0.20550419352750002,0.1540942595325,0.0398855989592566,0.02009353630749139,0.033309933340316046
202100.0,0.00020999999999999998,0.22377936304500004,0.0244912961475,0.09294640636575001,0.03974961346109245,0.02008729551187985,0.033391242926766325
202200.0,0.00021999999999999998,0.037438540812750006,-0.04874195251275,0.1148179740225,0.03978453192969598,0.020047010301089158,0.033303478751159514
202300.0,0.00022999999999999998,0.040711709162250004,0.018065470337250002,0.041824353921,0.039695619783239,0.02014192197193038,0.033238449787042657
202400.0,0.00023999999999999998,-0.0436888980675,0.06542312171325,0.17071801393500002,0.03977824389450901,0.02019094093650923,0.03332619760335042
202500.0,0.00025,-0.06703255078800001,-0.134184434055,-0.07430494899975,0.039659620817502426,0.020130902824001175,0.033200486488650274
202600.0,0.00026,-0.04180495524975,0.1204907960025,-0.19767816463500001,0.039698467017463226,0.020095689846591245,0.03329269723822315
202700.0,0.00027,-0.20168011710000003,-0.06523457210025001,0.012593795707500001,0.039750551017762877,0.020189286258688433,0.03332899347903982
202800.0,0.00028,0.004750010115375,-0.1329186112275,0.0915700673475,0.0397473446155476,0.020230265643091553,0.03342902906266077
202900.0,0.00029,0.07660373865900001,0.058986965819250003,0.06824628648600001,0.03985742094838202,0.020289817730776174,0.0332918964307941
203000.0,0.0003,-0.0036871119799500008,0.1533572620125,0.05667947842200001,0.039844521550503866,0.02027453437165338,0.03336178702796114
203100.0,0.00031,0.015151627795500002,0.04746569625,0.25485746307000007,0.03979120221340357,0.020272511884699498,0.03323553921703603
203200.0,0.00031999999999999997,0.08045110362450002,0.17740185676500003,-0.032589860919,0.03977493380267157,0.020354482079765136,0.03315253145535448
203300.0,0.00033,-0.0076052449599,0.040349064960750004,-0.022104828952500002,0.039853292572635146,0.02041214539844863,0.033190046321602926
203400.0,0.00033999999999999997,-0.04845393316050001,-0.030642099563250005,-0.08265037389525001,0.040044339184410374,0.020429280560031533,0.033237462550754764
203500.0,0.00035,0.13069795226250003,-0.20168004617250002,-0.08364819311100001,0.04003353133466215,0.020467592117319147,0.03321701295820192
203600.0,0.00035999999999999997,0.081600005508,0.23616666853500004,0.14999965548750002,0.04004671269167598,0.02047626009500953,0.03309921589010987
203700.0,0.00037,-0.008920392493425001,0.09995759582025002,-0.01690861241475,0.040115143055099216,0.020360340312777826,0.033026514703528596
203800.0,0.00037999999999999997,-0.020393632087500002,-0.022570092074250002,0.14969677479750002,0.04026669292859286,0.020343018367352247,0.03293805207380744
203900.0,0.00039,0.16721594835750003,-0.05146504466250001,-0.0230476134945,0.04031641666306321,0.02057722392622739,0.033177459763589844
204000.0,0.00039999999999999996,-0.139348807185,-0.0017461672635750002,0.05407373683425001,0.0403822263262423,0.020594418875032647,0.033268332883519144
204100.0,0.00041,0.06152255909625,-0.0519614398905,0.08909954295900001,0.040375550230356994,0.020421630343269177,0.03330901826592436
204200.0,0.00041999999999999996,0.124952470125,0.08285013511950001,-0.045625265427,0.040428040921954685,0.0202771168374415,0.0333226949248717
204300.0,0.00043,0.12758205652500001,-0.06215512195200001,-0.12788361999,0.04049943993821718,0.02028291352190755,0.03333848003417283
204400.0,0.00043999999999999996,0.03582671540175,-0.03399414942525,-0.02976794041725,0.04046429833475154,0.020342308739555247,0.03341901821369754
204500.0,0.00045,-0.0169372701645,-0.05308349470200001,0.05742883455225001,0.0404986473736526,0.020328320103574413,0.033388341648832795
204600.0,0.00045999999999999996,-0.033418521087000004,-0.03835449449475,-0.07020796584375,0.0404111663393394,0.020257212517903377,0.033297606190187304
204700.0,0.00047,0.04569016510275001,0.06211157753325001,-0.07626962960400001,0.040526624184860076,0.02025053272011363,0.03339535280086222
204800.0,0.00047999999999999996,-0.04996882905,0.03640860461175,0.012386926534500001,0.04054921495261402,0.020130654801679297,0.033497990649588756
204900.0,0.00049,-0.13003518543750003,-0.05780362964775001,0.021600082518000004,0.04055172406871915,0.020201002736577222,0.03351235992963105
205000.0,0.0005,-0.0157528254975,-0.14768319373500002,-0.0223801573485,0.04060054606421633,0.020134470307644942,0.03347659326161459
205100.0,0.0005099999999999999,0.08612281102950001,0.06081439360500001,-0.06345910985400001,0.04069458048625367,0.020218320041858206,0.03361847380593577
205200.0,0.00052,0.057495432435,-0.04412314256700001,0.10490684888250003,0.040796086872138045,0.020078053467153214,0.03368076803296907
205300.0,0.00053,-0.043322469377250004,-0.0423191340285,0.004925531765175,0.040753247319668964,0.020077649466769293,0.03375687635173048
205400.0,0.00054,0.006316461076800001,-0.08825423712000001,0.0048490480074750006,0.04079525968331454,0.02017061186058278,0.033773022363048036
205500.0,0.0005499999999999999,0.11707303282500002,0.007898645784225002,0.125863746645,0.04081040754345392,0.020251724992736583,0.03387863439735623
205600.0,0.00056,0.05991124233675001,0.027943617229500003,0.0525612960495,0.04101324636960959,0.020284593517507176,0.03388984135692472
205700.0,0.00057,-0.10607980734750001,-0.019386872967000004,0.08575190478750001,0.04101728392847858,0.020195890643341523,0.03383958876353419
205800.0,0.00058,-0.017297823018,0.06630907508925,0.11017972082250002,0.04082029986953761,0.02025854751904682,0.03374814357535806
205900.0,0.0005899999999999999,0.12668837002500002,0.01667598845325,-0.0089637047766,0.04094511926581635,0.020411620800639702,0.03364344167205748
206000.0,0.0006,-0.08209235989500001,-0.034112757430500004,-0.17497777773000003,0.040908749941475905,0.020374852177090792,0.033762298327178066
206100.0,0.00061,0.050956117558500005,-0.08214637219950001,-0.0359377828005,0.040854459192508415,0.020403700275041747,0.03376484506449828
206200.0,0.00062,-0.042755702923500005,-0.041372046213750006,-0.010632052515,0.04094676467916881,0.020548596801299935,0.03378042989783437
206300.0,0.0006299999999999999,-0.10167752994000001,-0.009618604019325001,0.1747550957775,0.04091450365304275,0.02056581765901206,0.03366386325876567
206400.0,0.0006399999999999999,0.08158400933025,-0.018118597061250002,0.12245410973250001,0.04097967541200938,0.020530770434731064,0.03369470943072012
206500.0,0.00065,0.07316968748775002,0.14786764576500003,0.12845367444,0.04091220908834262,0.020493350623641497,0.033597171473789336
206600.0,0.00066,-0.10784968152000002,-0.08372487688425001,-0.08608165180125,0.04099338289042712,0.020379711223622386,0.03361977439743667
206700.0,0.00067,0.06959268396675,0.05847458353275001,0.04336863203400001,0.041066794728240395,0.020386020633486032,0.033646574615566416
206800.0,0.0006799999999999999,0.011108024676,-0.023003926207500004,0.001524429862725,0.04124861710889685,0.020531661342042175,0.03359488771002192
206900.0,0.00069,0.25492858308750005,0.042822523721250005,0.094069951668,0.04116971258146985,0.020504896893872533,0.03357880862538825
207000.0,0.0007,0.0019008681457500002,-0.009934223896275001,-0.058223749442250006,0.041261558209334956,0.02036963075320365,0.033679013925007405
207100.0,0.00071,-0.02240755866825,0.15826576925250002,0.05229275440200001,0.04118718199876351,0.020387016495080325,0.033714862822067336
207200.0,0.0007199999999999999,0.24580654665,-0.042052262217,0.06416314635150001,0.0412055581003751,0.020583225444327686,0.03366828976549388
207300.0,0.00073,-0.04002311662125001,-0.023991663585750004,0.015205997777250001,0.041022018633130805,0.02046929620482878,0.033833478612448724
207400.0,0.00074,-0.070270877523,-0.06437022121425,-0.07304206561050001,0.040995732584331146,0.020388421648733588,0.033719554671329005
207500.0,0.00075,-0.07719425163975001,-0.028884531312,-0.021063236323500004,0.04116518321047257,0.0203301132991797,0.03379968654652526
207600.0,0.0007599999999999999,0.0280235221245,0.07904939991900001,-0.10404409690500001,0.041073036485729325,0.020205740943063936,0.03373532365707561
207700.0,0.00077,0.02745782768925,0.1259197287075,0.050641089014250004,0.0410977651665357,0.02014258946583382,0.03373018095197976
207800.0,0.00078,0.27961331879250007,-0.1453697514675,-0.033352808784750006,0.0411446903754657,0.020164821228975078,0.03375315993095614
207900.0,0.00079,0.06782135375400002,0.047346352625250006,-0.08862566923875001,0.04129442047433564,0.020456595365575564,0.03370948636330388
208000.0,0.0007999999999999999,0.04177188479625,0.014107403756250003,-0.027649847683500005,0.04131995396626895,0.02052309242111712,0.03384018886792616
208100.0,0.00081,0.05540822761425,-0.09756900181350002,0.1000179378975,0.04123048017617767,0.020583834387110776,0.03383596494075732
208200.0,0.00082,0.00125806599345,-0.08410622264100001,0.14567205460500002,0.04128005151147806,0.020670286668706243,0.03380660992451508
208300.0,0.00083,0.11044720869,0.008873289540675,-0.046314617905500004,0.041366969177694404,0.020835382616818596,0.03371011028470003
208400.0,0.0008399999999999999,-0.10176348393750001,-0.07385082250875001,-0.043733179119,0.04144478158130483,0.02079036981122683,0.033796719400002145
208500.0,0.00085,0.0058333130793,0.04341406413750001,0.06737632726125001,0.041560110919270934,0.02106394325291769,0.03369016018028921
208600.0,0.00086,0.14330116106250002,-0.018710638023000003,0.10739394193500001,0.04155277364563476,0.020936732954009756,0.03363265164693131
208700.0,0.00087,-0.13848888217500002,0.18843650390250002,-0.06733819967700001,0.04169192469384879,0.020920901376690795,0.0337461731721685
208800.0,0.0008799999999999999,0.0974112955305,-0.11460644795250001,0.025105918398750003,0.04167327737072129,0.020894560075425835,0.03387725271576155
208900.0,0.00089,-0.055154344654500004,-0.055530347544000005,0.19362903525000003,0.04168135523673118,0.020867012591308493,0.03359753064566682
209000.0,0.0009,0.12933014582250002,0.05820850408275,-0.11404602951000002,0.041727393407433075,0.020846585874534425,0.033698766213399935
209100.0,0.00091,0.17344882401000003,0.12064909605,0.09124644948300001,0.04166588005362659,0.02069239972351608,0.03357244800435149
209200.0,0.0009199999999999999,0.0035703464685,0.005047012739475,0.05134123260525,0.04161510964532615,0.020812208701886607,0.033581319532751674
209300.0,0.0009299999999999999,0.08367956231775,0.0012265834040250001,-0.024935461377750004,0.04164787489481512,0.020830633091583464,0.03349645216013582
209400.0,0.00094,0.16002062706,0.19125651037500002,-0.12302320159500002,0.04162192093676596,0.020711740884552337,0.03349204179196012
209500.0,0.00095,0.04931632948725,-0.0023177698582500005,-0.013280972738250003,0.041500808863329144,0.020695789410011916,0.03353221510180208
209600.0,0.0009599999999999999,-0.010073891796150002,0.03729831207900001,0.26919991549500005,0.04153919881665472,0.02070231231163702,0.03345268002617829
209700.0,0.0009699999999999999,-0.0063163189178250005,-0.10227593512500001,0.036400094325,0.04139176091823792,0.02064322497776394,0.03356789426751829
209800.0,0.00098,-0.12784919988750001,-0.0179083405935,-0.00058175562312,0.041310920968754765,0.020420345207304194,0.03360047173029989
209900.0,0.00099,0.08633036313300001,-0.13462668728250002,-0.010708690692,0.041291136104568624,0.020458923096619373,0.03357275329441287
