temperature,mean_density,std_density,n_points
250.0,1.2104973365,0.0030529083690913604,200
270.0,1.2068024960199004,0.0029254515249759467,201
290.0,1.202828807960199,0.003219670441852138,201
310.0,1.1982696900497511,0.003428101437545349,201
330.0,1.1946398427860696,0.0032345555140019123,201
350.0,1.1911238681592038,0.0033789539810392694,201
370.0,1.186483404477612,0.0038178426312095097,201
390.0,1.182858445273632,0.003898953450310741,201
410.0,1.1778138412935322,0.0038364853319068325,201
430.0,1.1716983447761193,0.004399282234795249,201
450.0,1.1671962756218908,0.00430593978422278,201
470.0,1.1626088831683168,0.004090429023424397,202
490.0,1.1578842945273633,0.004368813200588694,201
510.0,1.1517049101604278,0.00498123340017282,187
515.0,1.1538792133333333,0.0062136737268781266,15
530.0,1.1433072555555557,0.00497740528275587,99
550.0,1.1409883090909092,0.005214349951598635,198
555.0,1.142553075,0.0013729349617395247,4
570.0,1.1314537016129032,0.004282343409517899,186
575.0,1.1314327,0.00399448937662876,8
590.0,1.1277380698019803,0.005078533509134446,202
605.0,1.120981316,0.0057637116786718075,50
610.0,1.1208867196078431,0.005448261518253953,102
615.0,1.1230497560000001,0.00441197314423405,25
630.0,1.1137395657894738,0.005564109278717894,190
635.0,1.1145208857142856,0.004204972022272632,7
640.0,1.1039926666666666,0.0014813709337412207,3
645.0,1.1044479624999999,0.005864644807010048,40
650.0,1.1066138256410256,0.005198274016405085,78
655.0,1.1029613419354838,0.005382347036289732,31
660.0,1.0977388666666668,0.0030359770294476045,3
665.0,1.0948497679999998,0.00535137399625664,25
670.0,1.090067646923077,0.0056270334863288375,130
675.0,1.0893773727272729,0.005514595593890544,33
680.0,1.0723550666666668,0.0019465361551569314,3
685.0,1.0781303846153845,0.006060110100326309,13
690.0,1.0768033462962963,0.006039157193758773,162
695.0,1.0794118642857142,0.004944233112823346,14
705.0,1.0689162272727273,0.005168633670868553,11
710.0,1.071230005882353,0.0064410790710254275,153
715.0,1.0685985666666666,0.005868979627751551,15
725.0,1.06701256,0.004448732873390784,15
730.0,1.0643286613333334,0.006285636204139065,75
735.0,1.0638290595744682,0.006371362988870574,47
740.0,1.0530434,0.004075489634387507,4
745.0,1.0600056833333333,0.005024707364513688,24
750.0,1.0611273417475728,0.005506843573200178,103
755.0,1.0642472142857142,0.005158352210550906,7
