step,volume,temperature,pressure
1000000.0,70647.742,298.3446,685.81214
1001000.0,70653.25,302.41145,902.66194
1002000.0,71205.362,299.47551,-1554.0097
1003000.0,70857.665,300.07281,70.355556
1004000.0,70436.381,298.15719,281.71428
1005000.0,70368.736,297.51492,619.55226
1006000.0,70813.248,298.59622,-533.0632
1007000.0,70541.283,305.90346,1390.19
1008000.0,70768.566,296.38642,1378.2964
1009000.0,70567.313,304.04456,-178.67011
1010000.0,70216.974,302.73763,1591.1188
1011000.0,70738.705,296.9239,-451.73581
1012000.0,70740.247,289.99813,328.81413
1013000.0,70654.41,303.35009,-569.74283
1014000.0,70884.938,298.78465,460.17143
1015000.0,70875.971,296.31137,160.78278
1016000.0,70706.407,302.73962,1347.0949
1017000.0,71274.59,300.21087,569.54307
1018000.0,70508.793,304.33124,646.36102
1019000.0,70567.19,296.07555,165.55143
1020000.0,70957.546,304.41485,89.376098
1021000.0,70694.918,296.55962,-685.99201
1022000.0,70366.273,301.32925,629.69194
1023000.0,71609.188,302.68872,-945.41827
1024000.0,70911.943,295.19878,166.94349
1025000.0,70747.629,301.95208,-663.71506
1026000.0,71365.05,300.0686,-255.93179
1027000.0,70757.108,301.58774,130.08413
1028000.0,71073.616,300.03511,382.00073
1029000.0,71265.13,299.92755,-816.4504
1030000.0,71174.772,303.36969,-900.32296
1031000.0,70675.43,298.42082,189.62285
1032000.0,70107.493,297.54454,1613.3019
1033000.0,70845.234,307.09878,-235.84885
1034000.0,70645.341,298.93883,1614.827
1035000.0,70987.935,296.6407,1029.5662
1036000.0,70781.252,302.99326,1030.7037
1037000.0,70678.419,297.04654,118.44683
1038000.0,70940.536,302.12161,-1021.6694
1039000.0,70942.521,305.07688,-463.78122
1040000.0,70270.643,302.68673,1843.4664
1041000.0,70133.091,299.14069,-1013.1038
1042000.0,71135.433,301.80033,-840.20277
1043000.0,70409.529,302.78889,-98.220092
1044000.0,69825.988,300.22718,944.47443
1045000.0,70941.586,299.21706,781.03461
1046000.0,70690.812,301.90577,-798.22042
1047000.0,70487.376,301.49113,101.95199
1048000.0,69983.535,304.31934,917.95885
1049000.0,70905.498,298.37334,-903.8723
1050000.0,70829.96,303.43551,362.69241
1051000.0,70324.283,302.82314,134.71788
1052000.0,70773.659,295.51004,-764.16475
1053000.0,70883.405,305.56517,118.34262
1054000.0,71135.009,295.20437,-216.99618
1055000.0,70355.735,301.95362,1077.4188
1056000.0,70371.305,296.74455,-542.89703
1057000.0,70950.183,302.32596,1724.965
1058000.0,70912.871,296.91735,284.73037
1059000.0,70795.838,296.39407,-693.25148
1060000.0,71144.17,302.41744,436.78012
1061000.0,70282.658,300.89346,226.17928
1062000.0,70728.162,296.05246,-335.96553
1063000.0,70134.934,296.31087,176.27454
1064000.0,70973.158,296.21942,457.874
1065000.0,70593.919,302.82266,-168.48478
1066000.0,71060.878,301.04768,750.31696
1067000.0,70995.064,298.32949,672.5278
1068000.0,70176.145,296.67447,446.85501
1069000.0,70435.45,298.18719,146.47659
1070000.0,70756.355,305.96099,916.49531
1071000.0,70689.486,300.56066,-1564.5481
1072000.0,70993.192,303.53469,835.21451
1073000.0,71266.212,298.91588,-1230.5792
1074000.0,70651.69,297.94663,-435.45031
1075000.0,70901.629,305.43756,-419.11617
1076000.0,70701.808,301.54049,-548.32005
1077000.0,70544.513,303.48069,-411.8152
1078000.0,70580.671,298.22879,59.886467
1079000.0,70650.052,300.88367,104.7798
1080000.0,70825.336,300.78692,629.75125
1081000.0,71371.047,297.71549,-525.59113
1082000.0,70423.679,302.29056,474.14725
1083000.0,71116.537,297.37647,184.3189
1084000.0,71541.247,303.95155,-966.83787
1085000.0,70922.807,299.97372,-1204.2764
1086000.0,71014.003,302.09617,109.62457
1087000.0,71250.929,300.16485,-320.86373
1088000.0,70976.332,299.00465,-757.91443
1089000.0,70845.41,298.89861,961.46497
1090000.0,69997.046,304.30369,-497.9398
1091000.0,70962.193,301.57868,-1142.0391
1092000.0,71400.981,304.68487,46.709609
1093000.0,70263.729,295.8759,1267.772
1094000.0,70916.508,296.63153,132.66569
1095000.0,71271.18,298.1531,-167.61824
1096000.0,71051.779,297.27968,282.64132
1097000.0,70849.728,303.12799,-670.70057
1098000.0,70492.642,299.63409,291.50234
1099000.0,70098.727,304.45043,481.87749
1100000.0,70364.145,301.22771,-338.74895
1101000.0,70971.66,303.46951,-900.62531
1102000.0,70671.1,297.52352,-1366.6183
1103000.0,71202.698,303.52706,299.22831
1104000.0,70548.39,297.23153,-205.31571
1105000.0,70389.78,300.238,0.79233775
1106000.0,71331.108,300.65162,-400.80674
1107000.0,70686.779,296.31194,1899.4161
1108000.0,70741.324,302.75041,296.43879
1109000.0,70611.331,297.2363,889.576
1110000.0,71191.179,294.35469,-670.79948
1111000.0,71158.979,301.98338,-80.096159
1112000.0,70442.482,298.90936,1022.5664
1113000.0,70667.831,301.11207,-683.31452
1114000.0,70659.661,301.64575,-161.51071
1115000.0,70652.293,295.2708,-513.66946
1116000.0,71046.826,297.52026,1223.4017
1117000.0,71211.72,298.63511,-966.2295
1118000.0,70189.001,304.49391,-503.50857
1119000.0,71106.644,298.78835,709.34881
1120000.0,70940.746,301.27847,830.13616
1121000.0,70770.371,301.77481,-696.16146
1122000.0,70510.351,303.16429,-926.02449
1123000.0,70617.421,300.55854,-703.48435
1124000.0,70545.885,298.14856,1605.317
1125000.0,70593.246,300.75023,-542.68339
1126000.0,70491.923,298.36259,989.75622
1127000.0,70826.301,296.73948,241.95004
1128000.0,70440.352,304.08565,977.47664
1129000.0,69977.021,305.84567,630.74014
1130000.0,70504.834,298.55347,-101.77596
1131000.0,71133.657,298.64186,-19.409491
1132000.0,70751.466,298.42245,-668.46563
1133000.0,70729.713,304.5622,816.76559
1134000.0,71004.939,300.39646,124.39558
1135000.0,70943.902,295.07532,-740.23661
1136000.0,70685.847,303.43492,-151.83102
1137000.0,70744.963,299.09021,191.83026
1138000.0,71525.086,296.54305,480.48545
1139000.0,70075.153,307.02788,963.37392
1140000.0,70476.713,298.65336,-64.447457
1141000.0,70683.299,302.54357,154.07155
1142000.0,70826.32,299.33688,-282.57587
1143000.0,70946.726,296.51333,55.32684
1144000.0,71363.199,299.71553,-451.53393
1145000.0,70699.34,294.41046,177.62013
1146000.0,70815.198,300.23984,435.2655
1147000.0,70903.939,297.51316,-181.11079
1148000.0,70337.73,299.25478,1372.5901
1149000.0,70778.169,300.40628,973.34532
1150000.0,70472.01,298.40254,-135.56297
1151000.0,70483.14,300.66066,1358.1622
1152000.0,71240.655,296.09686,-550.02793
1153000.0,71084.751,300.43626,1415.0521
1154000.0,70914.089,299.19786,-353.90672
1155000.0,70424.04,298.07261,603.37529
1156000.0,70545.463,300.44994,-1124.5283
1157000.0,70865.29,298.87799,-59.794094
1158000.0,70155.432,296.97538,77.258646
1159000.0,70974.778,298.94796,85.031714
1160000.0,70266.935,299.96424,122.47612
1161000.0,70809.29,298.81666,-715.93425
1162000.0,70464.223,302.16641,882.60369
1163000.0,70458.93,299.01794,332.62559
1164000.0,70710.244,297.03253,2037.2604
1165000.0,70564.168,299.89242,-194.8111
1166000.0,70177.476,299.91507,-282.02927
1167000.0,70519.603,301.29708,401.17265
1168000.0,70332.677,302.9947,-90.741741
1169000.0,71298.75,301.62326,1025.2313
1170000.0,71129.686,300.19269,1246.0083
1171000.0,71170.05,295.72099,-673.41047
1172000.0,70473.038,300.0852,-22.747082
1173000.0,70997.8,297.34205,-137.01098
1174000.0,70712.884,302.20759,1413.9043
1175000.0,70822.157,300.5355,-1033.1979
1176000.0,70736.535,298.61534,-515.50513
1177000.0,70298.258,297.76539,1374.2247
1178000.0,71437.122,298.68195,-354.69144
1179000.0,70837.871,302.82096,-176.90254
1180000.0,70523.87,298.13846,406.96993
1181000.0,70717.9,301.11516,347.49939
1182000.0,70860.037,297.31287,200.6144
1183000.0,70863.608,299.35612,92.130005
1184000.0,71119.858,300.92946,1086.4681
1185000.0,70906.474,301.65945,-2156.5341
1186000.0,71270.823,302.54348,1658.6122
1187000.0,70856.41,300.21445,-284.20459
1188000.0,70589.156,295.86132,259.9926
1189000.0,70572.723,301.53591,1275.584
1190000.0,71151.849,302.12824,-35.526358
1191000.0,70848.219,302.66222,634.5037
1192000.0,71092.261,295.15945,-1171.6756
1193000.0,70516.086,300.79685,-349.07667
1194000.0,70907.575,294.37927,-932.36257
1195000.0,71154.822,299.17298,-512.07306
1196000.0,70317.535,299.62748,-193.31305
1197000.0,70792.659,304.05352,-23.006637
1198000.0,70486.896,294.30808,150.26217
1199000.0,70916.832,304.36208,-620.46781
1200000.0,70796.418,296.31336,-1787.4885
1201000.0,70349.769,300.92771,1484.8192
1202000.0,70901.109,300.85947,-1428.8099
1203000.0,70960.731,301.08586,-1296.9652
1204000.0,71069.559,297.51939,-219.75418
1205000.0,71042.087,297.00325,102.70661
1206000.0,70529.432,299.94839,-574.47721
1207000.0,70435.203,297.2666,-366.37675
1208000.0,71003.085,303.17876,959.97834
1209000.0,70548.156,300.49329,-2159.7583
1210000.0,70268.984,295.93879,-1034.6599
1211000.0,70410.665,296.624,-211.45787
1212000.0,71114.798,305.39662,1672.6201
1213000.0,70599.825,295.87141,-1461.8744
1214000.0,70939.059,299.43355,-631.4245
1215000.0,70509.746,307.4276,332.49201
1216000.0,70763.02,298.54518,1683.2832
1217000.0,70582.017,298.64203,-27.294018
1218000.0,71260.3,292.78629,325.47793
1219000.0,70724.285,298.865,-1545.0088
1220000.0,70417.271,295.908,766.13855
1221000.0,70612.391,297.70539,600.883
1222000.0,70850.902,297.94579,-777.07839
1223000.0,70881.073,301.28662,542.65281
1224000.0,70289.924,303.37703,15.767188
1225000.0,70998.175,300.04069,-1510.633
1226000.0,70427.194,300.80122,1806.9781
1227000.0,71129.634,295.74679,-834.08502
1228000.0,70390.174,299.10014,614.20973
1229000.0,70726.841,298.02409,-692.06915
1230000.0,70443.185,306.95853,556.65471
