r,g_r
0.05,13659.976762928316
0.15000000000000002,0.0
0.25,0.0
0.35000000000000003,0.0
0.45,0.0
0.55,0.0
0.6500000000000001,0.0
0.75,0.0
0.8500000000000001,0.0
0.95,0.0
1.05,0.0
1.1500000000000001,0.0
1.25,0.0
1.35,0.0
1.4500000000000002,0.0
1.55,0.13110849677807884
1.6500000000000001,2.4797744165521225
1.75,6.036075520556005
1.85,1.6843918705247654
1.9500000000000002,0.10579790053385696
2.05,0.3748185018913359
2.1500000000000004,1.0605841022514952
2.25,2.2774543396026456
2.3500000000000005,3.8164261841339817
2.45,4.7423712044964015
2.55,4.304382285533364
2.6500000000000004,3.097553511643557
2.75,2.1204718238334497
2.8500000000000005,1.8325967691980491
2.95,3.006989404985629
3.05,4.49028606719401
3.1500000000000004,2.380377131662048
3.25,1.1644345040455109
3.3500000000000005,0.9172943992232678
3.45,0.7695631262579067
3.55,0.761449567714269
3.6500000000000004,0.9167001864120139
3.75,1.0581445284017381
3.8500000000000005,0.9784946899611003
3.95,0.7190009220643166
4.050000000000001,0.5516914490142767
4.15,0.5841526520283433
4.25,0.7183119108768686
4.35,0.9039076611579113
4.45,1.088993874641682
4.550000000000001,1.248034201676748
4.65,1.2876681251348587
4.75,1.2412714200173314
4.8500000000000005,1.157075737055846
4.95,1.0789539589881474
5.050000000000001,0.9784072514146281
5.15,0.9018499464258223
5.25,0.8373546943208275
5.3500000000000005,0.7912316427721134
5.45,0.7382594372680757
5.550000000000001,0.6837457659758824
5.65,0.6427355611632659
5.75,0.6178184544936579
5.8500000000000005,0.6393674603607623
5.95,0.6613391052955081
6.050000000000001,0.6977549407123846
6.15,0.7265393506124522
6.25,0.733863406493416
6.3500000000000005,0.7326740584296568
6.45,0.7429290098060346
6.550000000000001,0.7759643533444636
6.65,0.8320037361497578
6.75,0.880353800886777
6.8500000000000005,0.9189029321355462
6.95,0.9154471939092601
7.050000000000001,0.8903274772911989
7.15,0.8740502695861819
7.25,0.8707351063722961
7.3500000000000005,0.8717853946625036
7.45,0.8730189307940662
7.550000000000001,0.8687830653744637
7.65,0.868623762394135
7.75,0.8640311859349045
7.8500000000000005,0.8639421399520396
7.95,0.8727431055746928
8.05,0.8684464039706874
8.15,0.8776707805365142
8.25,0.878218936964923
8.350000000000001,0.8870049657561336
8.45,0.894694974884836
8.55,0.9111728452616867
8.65,0.9253592240171505
8.75,0.9338018361891801
8.850000000000001,0.9449475790074814
8.95,0.9542571817158588
9.05,0.9650641667190569
9.15,0.9858167047912816
9.25,0.9890166446960655
9.350000000000001,0.9942083690233442
9.45,0.9914896911625958
9.55,0.9928258067019778
9.650000000000002,0.9906389825232034
9.75,0.9957588667413587
9.850000000000001,0.9977736740834589
9.95,1.0038520586124646
10.05,1.005669719582374
10.150000000000002,1.0078310624285203
10.25,1.0127161504510764
10.350000000000001,1.0147180256169055
10.45,1.015338256058967
10.55,1.0233666605440896
10.650000000000002,1.0236726454040974
10.75,1.026965021349256
10.850000000000001,1.033906262781449
10.95,1.0315000454651644
11.05,1.0363915671826127
11.150000000000002,1.036513834996729
11.25,1.0385938593796578
11.350000000000001,1.0366500387393658
11.45,1.0422536802484146
11.55,1.0441616295136
11.650000000000002,1.0438789831145132
11.75,1.0427216937861727
11.850000000000001,1.0421718597464324
11.95,1.037914190816558
12.05,1.0378682943580775
12.150000000000002,1.0390250451349983
12.25,1.0379987754947553
12.350000000000001,1.035158790989528
12.45,1.0379658551397395
12.55,1.037278968743868
12.650000000000002,1.0331902148370786
12.75,1.033358808271609
12.850000000000001,1.0289153925771035
12.95,1.0275168609321141
13.05,1.0257219730918539
13.150000000000002,1.023355086178564
13.25,1.0193171243844108
13.350000000000001,1.016781057076741
13.45,1.017182019978577
13.55,1.0161543541952462
13.650000000000002,1.01567814346528
13.75,1.0152629819508923
13.850000000000001,1.0140188057006225
13.95,1.0114021133031286
14.05,1.0071801414443222
14.150000000000002,1.005515115503862
14.25,1.0074417624203502
14.350000000000001,1.0027635082261763
14.45,0.9988045835891723
14.55,0.9979992822209505
14.650000000000002,0.9945396044111913
14.75,0.9962290006052793
14.850000000000001,0.9945401777832464
14.95,0.9962427179903139
