r,g_r
0.05,0.0
0.15000000000000002,0.0
0.25,0.0
0.35000000000000003,0.0
0.45,0.0
0.55,0.0
0.6500000000000001,0.0
0.75,0.0
0.8500000000000001,0.0
0.95,0.0
1.05,0.0
1.1500000000000001,0.0
1.25,0.0
1.35,0.00020154149712256202
1.4500000000000002,0.6624201089193136
1.55,4.03870837008737
1.6500000000000001,0.1489700019759484
1.75,0.0
1.85,0.0
1.9500000000000002,0.0
2.05,0.0
2.1500000000000004,0.0
2.25,0.00010886425173736818
2.3500000000000005,0.021256911319776823
2.45,0.9952800071837752
2.55,4.226705034785664
2.6500000000000004,1.6710451664453947
2.75,0.06947896626894634
2.8500000000000005,0.03709455195705945
2.95,0.3395541194037646
3.05,0.9939465195899111
3.1500000000000004,1.221229497542154
3.25,0.8881900389334887
3.3500000000000005,0.6345450535154994
3.45,0.6697791437412322
3.55,0.8635036915615387
3.6500000000000004,0.9727024705842491
3.75,1.1641383922620359
3.8500000000000005,1.7754187491536566
3.95,0.9881144315618489
4.050000000000001,0.5718263874389754
4.15,0.49503826233443415
4.25,0.6743571799225754
4.35,1.24384311742307
4.45,1.291066434418252
4.550000000000001,1.2824047658681377
4.65,1.2794380072061853
4.75,1.3094006067743869
4.8500000000000005,1.2942523434637452
4.95,1.2699863546530472
5.050000000000001,1.3130626364831084
5.15,1.3259456761618116
5.25,1.1879041320001393
5.3500000000000005,1.0336182538180558
5.45,0.9756727236116448
5.550000000000001,0.9623344882769709
5.65,0.9519109420476254
5.75,0.9461587259778595
5.8500000000000005,0.9621824964414362
5.95,0.9887323375293343
6.050000000000001,0.9921084747354796
6.15,0.9806174807440947
6.25,0.9759378195907278
6.3500000000000005,0.9800863708771725
6.45,0.9912083404440822
6.550000000000001,0.9980217185037888
6.65,0.9913121296359011
6.75,0.9759293500655217
6.8500000000000005,0.971039983152462
6.95,0.9676045037199624
7.050000000000001,0.9651362878281406
7.15,0.9595478327596757
7.25,0.9613334184997522
7.3500000000000005,0.9604021260176383
7.45,0.968294267187173
7.550000000000001,0.9768942467724684
7.65,0.9788392977720529
7.75,0.9757676378887545
7.8500000000000005,0.9773670523059979
7.95,0.9828657077185907
8.05,0.9963964161562556
8.15,1.0055798508552867
8.25,1.01590141728394
8.350000000000001,1.0230686919697785
8.45,1.0265674173277926
8.55,1.0268311233515135
8.65,1.0306047168278536
8.75,1.0341641439069176
8.850000000000001,1.0374318071979725
8.95,1.0371283424412172
9.05,1.0359679614515827
9.15,1.0329731118863292
9.25,1.0301118666722509
9.350000000000001,1.027655179587381
9.45,1.029612058321121
9.55,1.0262900042560175
9.650000000000002,1.0225996867271019
9.75,1.0213025970145375
9.850000000000001,1.0218848016436732
9.95,1.016825645419108
10.05,1.0151226210472186
10.150000000000002,1.0127236237448405
10.25,1.006438315776954
10.350000000000001,1.0046429065773734
10.45,1.0008050630626226
10.55,0.9987638953225646
10.650000000000002,0.9968671686589216
10.75,0.9943415679072217
10.850000000000001,0.9934389645046063
10.95,0.9916876988155277
11.05,0.9911504920725185
11.150000000000002,0.9894856934253016
11.25,0.9874226861168035
11.350000000000001,0.9872852257898087
11.45,0.9845395139399501
11.55,0.9845942649741948
11.650000000000002,0.9837209364983577
11.75,0.9833534177074424
11.850000000000001,0.980737126591404
11.95,0.9791678387560803
12.05,0.9839688249958285
12.150000000000002,0.9832621953663562
12.25,0.9844346178872051
12.350000000000001,0.9862353636554764
12.45,0.9855767114155444
12.55,0.9901846230600703
12.650000000000002,0.9878589311143618
12.75,0.9914710758916171
12.850000000000001,0.9912596558379079
12.95,0.992280822183377
13.05,0.9931889219172635
13.150000000000002,0.9945306374962479
13.25,0.9953850037570826
13.350000000000001,0.9977620853892112
13.45,0.9984900267786783
13.55,0.9991339057148639
13.650000000000002,1.0003519583103824
13.75,1.0032045580649982
13.850000000000001,1.0026408885035385
13.95,1.003458405640565
14.05,1.0049525480121484
14.150000000000002,1.0024997146616574
14.25,1.0032702957534343
14.350000000000001,1.0027782191254624
14.45,1.0045768728560573
14.55,1.0026453259003323
14.650000000000002,1.0043847663225467
14.75,1.0031372714730278
14.850000000000001,1.0021554540702893
14.95,1.00270160914294
