temperature,mean_density,std_density,n_points
80.0,0.985993316190476,0.001213799618184405,63
100.0,0.9815834842857142,0.001425922962172465,63
120.0,0.976339340952381,0.00098458405950827,63
140.0,0.9705208953968253,0.001668320278802592,63
160.0,0.9657409604761904,0.0020425774926590913,63
180.0,0.9577305369841272,0.0017950684553490286,63
200.0,0.9485091530158728,0.0018450806932975793,63
220.0,0.938755163968254,0.0019094871294285652,63
240.0,0.9290787406349205,0.0025308544589014797,63
260.0,0.9194761676190474,0.0026193548389457934,63
280.0,0.9094313930158732,0.0029590880442649484,63
300.0,0.89526427453125,0.0032404088773525107,64
320.0,0.8852974528571429,0.003600993028767711,63
340.0,0.8747647190476189,0.0027273450916920003,63
360.0,0.8601098453968253,0.0035527620769579328,63
380.0,0.8505995917241381,0.0038851978929375177,29
400.0,0.83899413203125,0.004088869322011053,64
