r,g_r
0.05,16227.683727982328
0.15000000000000002,0.0
0.25,0.0
0.35000000000000003,0.0
0.45,0.0
0.55,0.0
0.6500000000000001,0.0
0.75,0.0
0.8500000000000001,0.0
0.95,0.0
1.05,0.0
1.1500000000000001,0.0
1.25,0.0
1.35,0.0
1.4500000000000002,0.0
1.55,0.0
1.6500000000000001,0.0
1.75,0.0
1.85,0.0
1.9500000000000002,0.0
2.05,0.0
2.1500000000000004,0.0
2.25,0.0
2.3500000000000005,0.00039177565862759595
2.45,0.008110147691717619
2.55,0.13775362289452284
2.6500000000000004,0.6739745290136285
2.75,1.321519038453873
2.8500000000000005,1.422744798749936
2.95,1.2185343842824223
3.05,1.1351792353641332
3.1500000000000004,1.0517157677482047
3.25,0.82513912554162
3.3500000000000005,0.5730145457618352
3.45,0.48247079106191454
3.55,0.7072045927212041
3.6500000000000004,1.521340159835453
3.75,1.289266276300668
3.8500000000000005,0.5257463272419289
3.95,0.4594547571895037
4.050000000000001,0.5266856885564125
4.15,0.6205267705598113
4.25,0.7163176908314242
4.35,0.837222960727793
4.45,0.9602635712250528
4.550000000000001,1.0442047217724946
4.65,1.1103077377999215
4.75,1.134780741843424
4.8500000000000005,1.1443075538061782
4.95,1.1150555871333003
5.050000000000001,1.1105758455367674
5.15,1.1114331763768523
5.25,1.1189566225938372
5.3500000000000005,1.1373177564816799
5.45,1.1545373220794857
5.550000000000001,1.1553172916702825
5.65,1.1649107218636294
5.75,1.164341083216771
5.8500000000000005,1.1624653858741523
5.95,1.1542198547854776
6.050000000000001,1.1443427337818113
6.15,1.1274269204852425
6.25,1.1169817884289812
6.3500000000000005,1.1011833434255154
6.45,1.0842336734327462
6.550000000000001,1.0576852623267174
6.65,1.0303964411481579
6.75,1.0152429246965293
6.8500000000000005,0.9846878466400104
6.95,0.9715632824772189
7.050000000000001,0.9475712143396865
7.15,0.9533566891205918
7.25,0.9475963743262418
7.3500000000000005,0.9375486303588585
7.45,0.9284945113903963
7.550000000000001,0.9268574969359727
7.65,0.9232873541488343
7.75,0.9273014575435775
7.8500000000000005,0.927230934115729
7.95,0.9215123746022815
8.05,0.9220009275351402
8.15,0.933802069681309
8.25,0.9345740703024101
8.350000000000001,0.9372760168115456
8.45,0.9406800404919313
8.55,0.9557315922504316
8.65,0.963419419467259
8.75,0.9715397560033667
8.850000000000001,0.9744352825476029
8.95,0.979350287460869
9.05,1.0041945417528502
9.15,1.0053808969458908
9.25,1.015752655168408
9.350000000000001,1.0162081816816786
9.45,1.017943597073364
9.55,1.0271067362345951
9.650000000000002,1.0272267527730738
9.75,1.0285370754528862
9.850000000000001,1.0286348334126048
9.95,1.035187262337158
10.05,1.033178196908748
10.150000000000002,1.0341030438134504
10.25,1.033291774177761
10.350000000000001,1.0302885232818246
10.45,1.037405459117291
10.55,1.0295069986547787
10.650000000000002,1.027768646852642
10.75,1.0300359744850813
10.850000000000001,1.025317937619539
10.95,1.021682475949394
11.05,1.015883443255173
11.150000000000002,1.0168021567828456
11.25,1.012407136859226
11.350000000000001,1.0066982606802866
11.45,1.0012810852917409
11.55,1.0022907704367061
11.650000000000002,0.9926753849063116
11.75,0.9944628241511402
11.850000000000001,0.9923658368301881
11.95,0.9888053886293608
12.05,0.980181421184935
12.150000000000002,0.9841291489135208
12.25,0.981501919077922
12.350000000000001,0.981341557863229
12.45,0.9764667158921171
12.55,0.9738683099574038
12.650000000000002,0.9775514467976214
12.75,0.9819114888407375
12.850000000000001,0.983659072697012
12.95,0.9847132057069619
13.05,0.9795587780510429
13.150000000000002,0.9881491334915167
13.25,0.9926287547520688
13.350000000000001,0.991685398438967
13.45,0.9945777013481442
13.55,0.9975715576705478
13.650000000000002,0.9975549176458551
13.75,1.0000427858737881
13.850000000000001,1.0015089994669588
13.95,1.0032252895313418
14.05,1.0027031888552
14.150000000000002,1.0040517363355812
14.25,1.0074323659604496
14.350000000000001,1.0069016296539746
14.45,1.0101753044843294
14.55,1.004913271396543
14.650000000000002,1.0085626715524767
14.75,1.008266407579187
14.850000000000001,1.005811261771099
14.95,1.0084191311040804
