r,g_r
0.05,0.0
0.15000000000000002,0.0
0.25,0.0
0.35000000000000003,0.0
0.45,0.0
0.55,0.0
0.6500000000000001,0.0
0.75,0.0
0.8500000000000001,0.0
0.95,0.0
1.05,0.0
1.1500000000000001,0.0
1.25,0.0
1.35,1.67277110031758
1.4500000000000002,22.169480144254504
1.55,1.4321070893219512
1.6500000000000001,0.0
1.75,0.0
1.85,0.0
1.9500000000000002,0.0
2.05,0.0
2.1500000000000004,0.00040218686187326656
2.25,0.04989178517113972
2.3500000000000005,1.4444315588049688
2.45,5.031914552960881
2.55,2.1569522296202694
2.6500000000000004,0.09266331850801011
2.75,0.0028448333042168303
2.8500000000000005,0.021157047059592513
2.95,0.09839985577481827
3.05,0.24832242125230417
3.1500000000000004,0.4094542099807623
3.25,0.4988888972095787
3.3500000000000005,0.5630638249726124
3.45,0.6209874716172697
3.55,0.6718994923079857
3.6500000000000004,0.6920528761343826
3.75,0.7086387199810171
3.8500000000000005,0.7164076830873349
3.95,0.7346298798166199
4.050000000000001,0.7767916467151608
4.15,0.8270564333836214
4.25,0.8834772836251973
4.35,0.9935688441496133
4.45,1.0798251003564063
4.550000000000001,1.059545594019747
4.65,1.0220328355279023
4.75,1.074178814638014
4.8500000000000005,1.1477480580499775
4.95,1.1835403763265366
5.050000000000001,1.197387868551234
5.15,1.2195633975578013
5.25,1.2353321386417317
5.3500000000000005,1.2257592691040688
5.45,1.1896154473556653
5.550000000000001,1.149677733501973
5.65,1.1234548339913186
5.75,1.1210331481842009
5.8500000000000005,1.1150454104210041
5.95,1.111479623522483
6.050000000000001,1.1005787987219484
6.15,1.0925043633833826
6.25,1.082345830543175
6.3500000000000005,1.056489753403411
6.45,1.0393790746987202
6.550000000000001,1.0172095450946625
6.65,1.010934105307928
6.75,0.9860884757848074
6.8500000000000005,0.9728100214846861
6.95,0.9587326385003597
7.050000000000001,0.9459226416814328
7.15,0.9381827188650618
7.25,0.9328265664723683
7.3500000000000005,0.9272995010632566
7.45,0.9231716249709011
7.550000000000001,0.9154592925809378
7.65,0.9159840549466216
7.75,0.9194763206388066
7.8500000000000005,0.923063489500779
7.95,0.927163820759847
8.05,0.9358637690327123
8.15,0.9493029843871629
8.25,0.9538345138002664
8.350000000000001,0.9586780274424938
8.45,0.9683612237364448
8.55,0.9717140944574639
8.65,0.9797555584137324
8.75,0.9872054402678219
8.850000000000001,0.9949351645341385
8.95,1.0005196014197697
9.05,1.0077724013769562
9.15,1.0140012987047724
9.25,1.0211082557519218
9.350000000000001,1.0267814328693634
9.45,1.0304313894753747
9.55,1.0326817997032078
9.650000000000002,1.0350630990706338
9.75,1.0380101465260485
9.850000000000001,1.0415309883898372
9.95,1.0367835109875345
10.05,1.0373908200379627
10.150000000000002,1.035318410197429
10.25,1.0313263008448958
10.350000000000001,1.0310214394911184
10.45,1.0302620070747166
10.55,1.0246038242248006
10.650000000000002,1.0192963401943689
10.75,1.0140402811517868
10.850000000000001,1.0129738201304574
10.95,1.0074458721313166
11.05,1.0051557032552507
11.150000000000002,0.998103865751132
11.25,0.9949542800760923
11.350000000000001,0.991514867272547
11.45,0.9868093769372726
11.55,0.9862691769214553
11.650000000000002,0.9831379417282063
11.75,0.9843316998515179
11.850000000000001,0.9810985047572673
11.95,0.9810904749661076
12.05,0.980762806875198
12.150000000000002,0.9816103380186857
12.25,0.9801205380084882
12.350000000000001,0.9832280202066389
12.45,0.9829134823774073
12.55,0.9863664809714914
12.650000000000002,0.9872141144340696
12.75,0.9875299090450501
12.850000000000001,0.9900618317340623
12.95,0.9929683040768946
13.05,0.994545162884652
13.150000000000002,0.9968611096231091
13.25,0.9961586652538638
13.350000000000001,0.9981316172417003
13.45,1.0025834701089245
13.55,1.0032264389478531
13.650000000000002,1.0066599304042687
13.75,1.0059664084177318
13.850000000000001,1.0070698148497212
13.95,1.0085488220659564
14.05,1.009564922735672
14.150000000000002,1.0084470261834264
14.25,1.0094939568775747
14.350000000000001,1.0089226578105488
14.45,1.0110157836505296
14.55,1.0107968242438432
14.650000000000002,1.0092296523112378
14.75,1.0077804076179488
14.850000000000001,1.007922770014735
14.95,1.0071225631656024
