   2.7781201041   -2.0766540820   -0.8877824197
   2.9522662068   -1.9349757188   -0.8877824197
   3.1054984354   -1.7709040643   -0.8877824197
   3.2349623633   -1.5874954630   -0.8877824197
   3.3382463225   -1.3881664700   -0.8877824197
   3.4134263283   -1.1766302074   -0.8877824197
   3.4591019194   -0.9568271954   -0.8877824197
   3.4125593278   -0.7328519485   -1.1085740662
   3.3964466871   -0.5075677944   -1.1085740662
   3.3484367719   -0.2868697761   -1.1085740662
   3.2695069257   -0.0752506687   -1.1085740662
   3.1612639324    0.1229815731   -1.1085740662
   3.0259113073    0.3037915123   -1.1085740662
   0.9737274572   -2.0645549021   -1.1085740662
   1.1719596989   -2.1727978954   -1.1085740662
   1.3835788063   -2.2517277417   -1.1085740662
   1.6042768246   -2.2997376569   -1.1085740662
   1.8295609787   -2.3158502976   -1.1085740662
   2.0548451327   -2.2997376569   -1.1085740662
   2.2755431511   -2.2517277417   -1.1085740662
   2.4871622585   -2.1727978954   -1.1085740662
   2.6853945002   -2.0645549021   -1.1085740662
   2.8662044394   -1.9292022770   -1.1085740662
   3.0259113073   -1.7694954092   -1.1085740662
   3.1612639324   -1.5886854700   -1.1085740662
   3.2695069257   -1.3904532282   -1.1085740662
   3.3484367719   -1.1788341208   -1.1085740662
   3.3964466871   -0.9581361025   -1.1085740662
   3.3212081456   -0.7328519485   -1.3188855811
   3.3037266729   -0.5051530761   -1.3188855811
   3.2516920058   -0.2827912724   -1.3188855811
   3.1663237928   -0.0709785094   -1.3188855811
   3.0496229924    0.1253205011   -1.3188855811
   2.9043249725    0.3015046768   -1.3188855811
   2.7338353955    0.4534444099   -1.3188855811
   1.0187499827   -1.9848890083   -1.3188855811
   1.2193749050   -2.0939853828   -1.3188855811
   1.4343020716   -2.1711779431   -1.3188855811
   1.6584937721   -2.2146573612   -1.3188855811
   1.8866951429   -2.2234045164   -1.3188855811
   2.1135573373   -2.1972143827   -1.3188855811
   2.3337628977   -2.1367008347   -1.3188855811
   2.5421503925   -2.0432822586   -1.3188855811
   2.7338353955   -1.9191483068   -1.3188855811
   2.9043249725   -1.7672085737   -1.3188855811
   3.0496229924   -1.5910243980   -1.3188855811
   3.1663237928   -1.3947253875   -1.3188855811
   3.2516920058   -1.1829126245   -1.3188855811
   3.3037266729   -0.9605508208   -1.3188855811
   3.2020703989   -0.7328519485   -1.5147992589
   3.1833511594   -0.5069443228   -1.5147992589
   3.1277040528   -0.2871988682   -1.5147992589
   3.0366469871   -0.0796096680   -1.5147992589
   2.9126637617    0.1101607858   -1.5147992589
   2.7591363159    0.2769360497   -1.5147992589
   2.5802524781    0.4161669293   -1.5147992589
   2.3808917331    0.5240555692   -1.5147992589
   0.8999856415   -1.7426399466   -1.5147992589
   1.0788694793   -1.8818708262   -1.5147992589
   1.2782302243   -1.9897594661   -1.5147992589
   1.4926298350   -2.0633629455   -1.5147992589
   1.7162200491   -2.1006735532   -1.5147992589
   1.9429019083   -2.1006735532   -1.5147992589
   2.1664921223   -2.0633629455   -1.5147992589
   2.3808917331   -1.9897594661   -1.5147992589
   2.5802524781   -1.8818708262   -1.5147992589
   2.7591363159   -1.7426399466   -1.5147992589
   2.9126637617   -1.5758646827   -1.5147992589
   3.0366469871   -1.3860942289   -1.5147992589
   3.1277040528   -1.1785050287   -1.5147992589
   3.1833511594   -0.9587595741   -1.5147992589
   3.0573653987   -0.7328519485   -1.6926655984
   3.0364596952   -0.5072434783   -1.6926655984
   2.9744545035   -0.2893178340   -1.6926655984
   2.8734613359   -0.0864962120   -1.6926655984
   2.7369193937    0.0943145405   -1.6926655984
   2.5694784489    0.2469571304   -1.6926655984
   2.3768405021    0.3662334973   -1.6926655984
   2.1655656075    0.4480818275   -1.6926655984
   1.9428484783    0.4897148743   -1.6926655984
   1.7162734791    0.4897148743   -1.6926655984
   0.7856606215   -0.0864962120   -1.6926655984
   0.6846674539   -0.2893178340   -1.6926655984
   0.7856606215   -1.3792076849   -1.6926655984
   0.9222025637   -1.5600184374   -1.6926655984
   1.0896435085   -1.7126610273   -1.6926655984
   1.2822814553   -1.8319373942   -1.6926655984
   1.4935563499   -1.9137857244   -1.6926655984
   1.7162734791   -1.9554187712   -1.6926655984
   1.9428484783   -1.9554187712   -1.6926655984
   2.1655656075   -1.9137857244   -1.6926655984
   2.3768405021   -1.8319373942   -1.6926655984
   2.5694784489   -1.7126610273   -1.6926655984
   2.7369193937   -1.5600184374   -1.6926655984
   2.8734613359   -1.3792076849   -1.6926655984
   2.9744545035   -1.1763860629   -1.6926655984
   3.0364596952   -0.9584604186   -1.6926655984
   2.8897887251   -0.7328519485   -1.8491712861
   2.8650011896   -0.5049343231   -1.8491712861
   2.7917976206   -0.2876738725   -1.8491712861
   2.6736009357   -0.0912294541   -1.8491712861
   2.5159378805    0.0752134097   -1.8491712861
   2.3261806042    0.2038720354   -1.8491712861
   2.1132019462    0.2887304887   -1.8491712861
   1.8869605517    0.3258208827   -1.8491712861
   1.6580352171    0.3134089117   -1.8491712861
   1.4371302364    0.2520749457   -1.8491712861
   1.2345748810    0.1446868928   -1.8491712861
   1.0598404143   -0.0037339009   -1.8491712861
   0.9210972257   -0.1862474443   -1.8491712861
   0.8248327926   -0.3943196067   -1.8491712861
   0.7755483327   -0.6182211652   -1.8491712861
   0.7755483327   -0.8474827317   -1.8491712861
   0.8248327926   -1.0713842902   -1.8491712861
   0.9210972257   -1.2794564526   -1.8491712861
   1.0598404143   -1.4619699960   -1.8491712861
   1.2345748810   -1.6103907897   -1.8491712861
   1.4371302364   -1.7177788426   -1.8491712861
   1.6580352171   -1.7791128086   -1.8491712861
   1.8869605517   -1.7915247796   -1.8491712861
   2.1132019462   -1.7544343856   -1.8491712861
   2.3261806042   -1.6695759323   -1.8491712861
   2.5159378805   -1.5409173066   -1.8491712861
   2.6736009357   -1.3744744428   -1.8491712861
   2.7917976206   -1.1780300244   -1.8491712861
   2.8650011896   -0.9607695738   -1.8491712861
   2.7024620147   -0.7328519485   -1.9814009174
   2.6727186332   -0.5069285358   -1.9814009174
   2.5855154509   -0.2964014304   -1.9814009174
   2.4467952206   -0.1156177065   -1.9814009174
   2.2660114967    0.0231025238   -1.9814009174
   2.0554843913    0.1103057061   -1.9814009174
   1.8295609787    0.1400490876   -1.9814009174
   1.6036375661    0.1103057061   -1.9814009174
   1.3931104606    0.0231025238   -1.9814009174
   1.2123267368   -0.1156177065   -1.9814009174
   1.0736065065   -0.2964014304   -1.9814009174
   0.9864033242   -0.5069285358   -1.9814009174
   0.9566599426   -0.7328519485   -1.9814009174
   0.9864033242   -0.9587753611   -1.9814009174
   1.0736065065   -1.1693024665   -1.9814009174
   1.2123267368   -1.3500861904   -1.9814009174
   1.3931104606   -1.4888064207   -1.9814009174
   1.6036375661   -1.5760096030   -1.9814009174
   1.8295609787   -1.6057529845   -1.9814009174
   2.0554843913   -1.5760096030   -1.9814009174
   2.2660114967   -1.4888064207   -1.9814009174
   2.4467952206   -1.3500861904   -1.9814009174
   2.5855154509   -1.1693024665   -1.9814009174
