step,strain_xx,sigma_xx_GPa,sigma_yy_GPa,sigma_zz_GPa,sigma_xx_avg_GPa,sigma_yy_avg_GPa,sigma_zz_avg_GPa
200000.0,0.0,-0.02840798261175,-0.0484763705685,0.134547137025,0.04159007344941545,0.04809324623243569,-0.003185398036046973
200000.0,0.0,-0.02840798261175,-0.04847628444225,0.134547137025,0.0417923219036518,0.04837185062290778,-0.003147718185375348
200100.0,9.999999999999999e-06,0.16397265669750002,0.02987746868925,-0.08686495281975001,0.041752526143982234,0.048409804071920096,-0.0032397975892544642
200200.0,1.9999999999999998e-05,0.08845495079925,-0.0601972169505,0.06266886807300001,0.04182070656513728,0.04858707889558717,-0.0031091501933479294
200300.0,2.9999999999999997e-05,0.07836539740050001,0.17430408807,-0.11400749561250001,0.041910129825336345,0.0485704089210958,-0.0031421325287487286
200400.0,3.9999999999999996e-05,0.30583137532500004,-0.073421124462,0.10324670968500001,0.04184460279233452,0.048606336525212124,-0.00303495499301863
200500.0,4.9999999999999996e-05,0.11558803389000001,-0.068049634926,-0.2014963642125,0.041917479406541946,0.04864280449114506,-0.0031933862818799437
200600.0,5.9999999999999995e-05,0.37268069606250004,0.11140293648749999,0.31585221517500006,0.042063709668633265,0.04855624806619904,-0.0030352499972926745
200700.0,7e-05,0.032253464958750006,-0.10361686004250001,-0.16283672238750002,0.042118084091638586,0.048584534481977866,-0.0028330206479873247
200800.0,7.999999999999999e-05,-0.09446814777225,0.17893273566,0.08754062338350001,0.042127393509142165,0.048625833263088884,-0.002879145457999478
200900.0,8.999999999999999e-05,-0.19908332960250003,-0.08855758086525001,-0.0409861144875,0.04221021961912074,0.04858355885288127,-0.0026440550597613597
201000.0,9.999999999999999e-05,0.19765478895750002,0.10738120538250001,0.03156496968975,0.04225840878706029,0.0487050729196539,-0.0028880143307358787
201100.0,0.00010999999999999999,-0.023766590363250004,0.06830819504775,-0.1299169594275,0.042203659809914716,0.048700554488801714,-0.003015585601016772
201200.0,0.00011999999999999999,0.15692334472500002,-0.017634181488000004,0.20804995375500002,0.04219919922254338,0.04865048527125581,-0.002848175564209253
201300.0,0.00013,-0.00476968124955,0.102860620905,-0.26071443310500003,0.042065943665750935,0.04873224317881868,-0.002861714420118317
201400.0,0.00014,0.023838825969000003,0.06179477276175001,-0.10077494710500001,0.04199703351401694,0.04850236591881491,-0.0029543581261736187
201500.0,0.00015,0.20384917124250002,0.2836646165325,-0.009864176201250002,0.041952696641110385,0.04878412792233724,-0.002946144777050392
201600.0,0.00015999999999999999,0.046714740198,0.07194704025600002,-0.09059512022400001,0.041893932153842815,0.04886139795795933,-0.0031226421680414927
201700.0,0.00016999999999999999,0.06756584655450001,-0.32583878691,-0.20907747031500004,0.041963285556653386,0.048871042148608684,-0.003055439712251423
201800.0,0.00017999999999999998,0.16639691811750001,0.20668907794500002,0.058360573656,0.041836778765638516,0.048939424035908875,-0.003259215339987192
201900.0,0.00018999999999999998,0.049878900072750004,-0.27352750624500005,0.031360685317500005,0.04178650946229946,0.0492046579027168,-0.0030888516815803417
202000.0,0.00019999999999999998,-0.055620132639750006,-0.21049764151500006,-0.16817700585,0.041574381785360374,0.04915038491279475,-0.0029116888295783036
202100.0,0.00020999999999999998,0.1297746180675,0.10856364786750002,-0.21046649421000002,0.04168988077011785,0.04932674436841824,-0.0027901235724578748
202200.0,0.00021999999999999998,0.30174830206500003,-0.21370631042250002,0.13154108772,0.04170224137089536,0.04930629693024138,-0.002848671531740663
202300.0,0.00022999999999999998,0.14801170965000002,0.05838101394825,-0.05373992162175001,0.04162935940932587,0.04942763729706976,-0.0030602030536847637
202400.0,0.00023999999999999998,0.042860336184750006,0.17540605824000002,-0.08275060357200001,0.04151462656695751,0.049530141803831154,-0.002929523286200681
202500.0,0.00025,0.12387868857000002,0.06170009468175001,-0.13490519931000003,0.041460370466342295,0.04945365933318586,-0.0027960338651566263
202600.0,0.00026,0.10713345562500001,-0.136848552015,-0.047790117621750006,0.0413200981645591,0.04957440328717497,-0.002959533314878966
202700.0,0.00027,0.0415342786845,0.03472451623725001,0.03426441967725,0.04131053182463833,0.04950397494385451,-0.0028259585068586557
202800.0,0.00028,0.033336341445750005,0.10322934258000001,-0.10041078606825,0.041518426860564325,0.04960303665976913,-0.0025451275802217672
202900.0,0.00029,-0.0443013387915,0.01444866129,0.065129914521,0.041577993711585624,0.04960181025642033,-0.002541851430078513
203000.0,0.0003,0.04818388481025,0.14747059362,-0.039020346666,0.0414537648396709,0.049613856694651494,-0.0027298963872656335
203100.0,0.00031,-0.17893511679750002,-0.2683437293775,-0.018245552220000003,0.04130711428548275,0.049475466138253085,-0.002794468170347256
203200.0,0.00031999999999999997,-0.13227561291000003,0.07657216781550001,-0.07787329328625,0.04137563854660764,0.049423442660408455,-0.0029536086703154584
203300.0,0.00033,0.09463087572225001,-0.18031896298500003,-0.08122957448025,0.041348300957385106,0.049564734850516864,-0.003123469170150743
203400.0,0.00033999999999999997,-0.012675502161000001,0.1365204110025,-0.03313716284025,0.041513926156005986,0.04964723055231105,-0.00302280553027451
203500.0,0.00035,0.02604952975275,0.09074792237700001,-0.0042917233212000005,0.0416184898202666,0.04956948340843454,-0.0030055477065281063
203600.0,0.00035999999999999997,0.1517255647425,-0.09394511217525,-0.1335221637225,0.041603964637311426,0.049585976063544535,-0.0030197215449089855
203700.0,0.00037,-0.016882130112750002,-0.12264900837000002,-0.08593806313050001,0.041537936686515356,0.049667254826484285,-0.0028122025726812316
203800.0,0.00037999999999999997,-0.1488310337325,0.09860533972800001,-0.03493306943175,0.04148753698770928,0.049716603452930885,-0.0028135048846212158
203900.0,0.00039,0.1462541363325,0.32111485329000006,-0.03098391337125,0.04147222733405572,0.04973240868402061,-0.0028179340598882626
204000.0,0.00039999999999999996,-0.19012954332750004,-0.39772009966500005,-0.3330495096075,0.04166423429030062,0.04983453656420407,-0.002788478953746199
204100.0,0.00041,-0.05201275391025,-0.1656605082825,-0.171571616265,0.041720368538466834,0.04979704634957911,-0.002607727800158151
204200.0,0.00041999999999999996,0.3386992902825,0.19250938386750002,0.030686235720000003,0.041814687927571856,0.0495803587047521,-0.002675089542997884
204300.0,0.00043,-0.14968271088750001,-0.36420087774000004,-0.028061504814,0.04193976077217906,0.049414304286469285,-0.0026027997379710665
204400.0,0.00043999999999999996,-0.17400601018500003,-0.080299936857,-0.16205788777500002,0.04189101059489638,0.04944100557592913,-0.002759159946348606
204500.0,0.00045,-0.003678147149250001,-0.12403443522750002,0.011379054865500001,0.04177325094238979,0.049115353962978905,-0.0029380443137278136
204600.0,0.00045999999999999996,0.1395141189225,0.06646105448325001,0.224697043305,0.04173665094198701,0.049070572326901464,-0.0030037805920743008
204700.0,0.00047,-0.2024533383075,-0.2338283408475,-0.0026898918989250002,0.04185612246451851,0.04903997020982308,-0.0029733077277822456
204800.0,0.00047999999999999996,0.32556526007250003,-0.05561200232175001,0.09684119852400001,0.04200728344508141,0.04899947739252501,-0.0029105097937405086
204900.0,0.00049,0.030789691584750003,-0.024499392015000003,0.04005378871200001,0.04194988661016704,0.048721311593229746,-0.002880522489346232
205000.0,0.0005,-0.03728929719375,-0.10863306562500001,-0.0004063840559100001,0.04198379654453939,0.048811912353305176,-0.0029316769673739707
205100.0,0.0005099999999999999,0.09365703000150001,-0.05941691819175001,-0.007346474588775001,0.04198908493935874,0.04886785926797884,-0.0029498168419247084
205200.0,0.00052,-0.12757916876250003,-0.06606756492525,-0.08644407308775001,0.04201524061124847,0.048887754974143625,-0.002950720609469462
205300.0,0.00053,0.183334597635,-0.1249473329475,0.005517585595200001,0.041931983794386764,0.04875537633724074,-0.002793191309882679
205400.0,0.00054,0.2170882146825,0.034323203376,-0.14929741244250003,0.04184140488648331,0.048852453855395016,-0.002717483805896534
205500.0,0.0005499999999999999,0.033927073288500004,0.01076691912975,-0.18826842599250002,0.04187059629083371,0.04861675025547987,-0.002619377592186878
205600.0,0.00056,0.07344856225875,0.009811175424225,-0.08691696496875001,0.042137839688361295,0.04882460645095008,-0.0025072503265651308
205700.0,0.00057,0.32592914854500005,-0.025020556139250003,0.09123059718675001,0.04209137777138652,0.048964812506197296,-0.0025364774350102484
205800.0,0.00058,-0.017158940893500004,0.14511242649750003,-0.09540323364075,0.04208002682051223,0.04900891611483828,-0.002707535899207595
205900.0,0.0005899999999999999,0.05145179236575001,-0.040704061151250005,-0.065157349278,0.04214431276544806,0.04901160398166697,-0.0026526080170614086
206000.0,0.0006,0.22819100288250002,0.1614983609925,-0.028510333020750005,0.04237250623180014,0.04890405459903722,-0.0026773583552990978
206100.0,0.00061,-0.250660318125,-0.21443100708750001,-0.21064847391000002,0.04230471467541473,0.048950163878578146,-0.0027336086654760764
206200.0,0.00062,0.09058790183100002,0.037547315226750005,-0.06034132440525,0.042212015076892,0.049215099218111465,-0.002733077409451358
206300.0,0.0006299999999999999,0.032088166393500005,0.1343393701125,-0.25228664517,0.04243430462374642,0.04916097367940798,-0.002672282437367992
206400.0,0.0006399999999999999,-0.006111789643050001,0.16148655663,-0.17069698899750002,0.0425384961103368,0.04894744905347426,-0.002620104414383609
206500.0,0.00065,-0.11233271495250001,0.039915121396500004,-0.06446490436050001,0.042562314632701166,0.04883820926941636,-0.002554388733992536
206600.0,0.00066,-0.1289558918025,-0.058563552962250014,-0.25160017842750004,0.04260736745536312,0.0489629820851573,-0.002341963031249806
206700.0,0.00067,0.01246635418875,0.09571095057300001,-0.15802942869000003,0.04285588347627336,0.04914790999520397,-0.0022716463532582334
206800.0,0.0006799999999999999,-0.07389635695050001,0.08822278280025002,-0.024298904290500002,0.04306349436484326,0.049417865059265986,-0.002335680657926607
206900.0,0.00069,0.1767949909425,0.07677788492325,-0.14363584767,0.04297930283187916,0.04948488036236246,-0.0022067547112743393
207000.0,0.0007,0.025959774041250005,0.07935263322000001,-0.1359522006675,0.04309414473451279,0.04937800265133995,-0.002029463958035521
207100.0,0.00071,-0.09974633116875001,-0.15378526894500003,0.09265825529100001,0.043075895802293325,0.049397988166667524,-0.0018923646590098349
207200.0,0.0007199999999999999,0.02302241295375,0.06164969967975001,0.12369128798250001,0.04310217091610247,0.049586536036603054,-0.0019095620009970116
207300.0,0.00073,0.04686623627175,0.1625525665575,-0.23145282688500005,0.04312962791523901,0.0496489329092552,-0.0018717517327134945
207400.0,0.00074,0.23361015772500002,0.04587243459225,-0.14357931845250002,0.04317382093060763,0.049673418536569855,-0.0018824465852056215
207500.0,0.00075,0.2159694448275,-0.10136272329750001,0.03469771780125,0.04330836997586728,0.049670048974174104,-0.0018684838379224376
207600.0,0.0007599999999999999,0.1327926642525,0.42057734780250006,0.21788139691500003,0.04324125914591453,0.049824510622763545,-0.0018763690122936797
207700.0,0.00077,-0.19547533887000004,-0.18084331986000002,-0.0485627926875,0.0433577449368877,0.04984648207413482,-0.0017583525305174335
207800.0,0.00078,0.04102081019400001,0.023699565902250003,-0.15896668494000002,0.04325232069618577,0.0499930251791194,-0.0016800290755278437
207900.0,0.00079,0.040788597612,0.11575218039,0.09115238644575001,0.043175684527264765,0.04997495715118642,-0.0015006729520574472
208000.0,0.0007999999999999999,-0.022386767791500003,0.0123349670745,0.09117865596525002,0.04318379317088524,0.049909365449151796,-0.0013922623641207611
208100.0,0.00081,0.002294903744175,-0.1390405968,0.037104178445250005,0.04321764631110323,0.04988888278302203,-0.0013014546892407977
208200.0,0.00082,0.018952619348250002,0.21097659465750002,-0.053790225431250005,0.043080809573773034,0.04983269944288259,-0.0012790500243599196
208300.0,0.00083,0.056886148998000007,-0.042916965714000006,-0.015224026534500001,0.04308205267979976,0.049705205910454874,-0.0011191304180367095
208400.0,0.0008399999999999999,0.27358964886750003,0.20173362683250004,0.16499230030500003,0.043057976164667465,0.049852275091042016,-0.001273183270946353
208500.0,0.00085,-0.09560488052325002,-0.20018040577500001,-0.004759923550725,0.04306716776548084,0.05014246303323719,-0.0011632369277111353
208600.0,0.00086,0.052983016779,0.06162553366725001,-0.03806192868975,0.04307102447844913,0.05021436683883909,-0.0010399448675752466
208700.0,0.00087,0.20451875724000002,0.19923025085250004,0.09713900587125002,0.04298621721156912,0.05019094201037279,-0.0010831405851050486
208800.0,0.0008799999999999999,-0.08564015243175001,0.026625876485250003,-0.20698620337500004,0.04284644337690514,0.050290123099495494,-0.0009279571079171652
208900.0,0.00089,-0.19313978748750002,0.06676160165850001,-0.1953346288425,0.04289797689275936,0.050366174630241366,-0.0012544943107057733
209000.0,0.0009,0.019500891963000002,0.1201138467375,-0.03725582751975,0.043045967338377816,0.050487636576618325,-0.0011628397458373445
209100.0,0.00091,-0.0634014457965,-0.0883916196345,-0.13459714091250002,0.043081903947930815,0.05055245749795842,-0.0010925141120684918
209200.0,0.0009199999999999999,0.050793821253000006,-0.26506284614250003,-0.04000477071675001,0.04307606351895581,0.05050147245175049,-0.0013066892907308261
209300.0,0.0009299999999999999,0.28638985373250003,0.18677618232,0.08637651768375001,0.043247154570190766,0.05066301919846278,-0.0012507871156177267
209400.0,0.00094,-0.1323637960575,-0.016376137380750003,-0.029161662279750002,0.043345125228676895,0.0505299779157329,-0.0012287122263463864
209500.0,0.00095,0.06174992429025,0.0465120881715,-0.1676183504625,0.04334457160996756,0.05061372048505706,-0.0012875064822329316
209600.0,0.0009599999999999999,-0.012800591926500002,-0.14800958182500001,0.06919310477625,0.04341542206213487,0.050599955888957646,-0.0014413443410481249
209700.0,0.0009699999999999999,-0.15091102320000002,-0.28457314714500004,-0.20739463431750002,0.04354469891053911,0.050503596687159875,-0.001408862522801724
209800.0,0.00098,0.28162034412750003,0.15000627201,-0.07884984539775,0.043546843507641445,0.05047497283691632,-0.0015138947369916225
209900.0,0.00099,0.07424714106075,-0.062356787073000006,-0.057932410683,0.043605951176452676,0.05044727374410412,-0.0015122002856402415
210000.0,0.001,0.23991071847750003,0.06771724332975,0.021023907024750002,0.043602959296042416,0.05061197113717714,-0.0015193259786471076
210100.0,0.00101,-0.00441613279065,-0.05573697049725001,-0.0382328507925,0.04363644609136815,0.05073429151215248,-0.0015110890591541204
210200.0,0.0010199999999999999,0.090693121764,0.0682640487585,-0.03498619007625001,0.043629183135647495,0.05073095750377565,-0.0014055199021920585
210300.0,0.0010299999999999999,0.09734481923775001,-0.055075052775750005,0.04104681930825001,0.04364391147979706,0.050863917102816604,-0.0014305500101681075
210400.0,0.00104,-0.013059965688000002,0.08712697623000001,-0.002544809799,0.04364672634451646,0.050899690478886005,-0.0013438405856534756
210500.0,0.00105,-0.20752761324750002,-0.004494287904225001,-0.03742530371475,0.043595211005233905,0.05080498620664629,-0.001146388303887514
210600.0,0.00106,0.06511283315250001,0.037048476039750006,0.01192423706775,0.04365982922717362,0.0509803712482392,-0.001194107668428492
210700.0,0.00107,-0.0009560072721150002,0.039437728659000006,-0.08823091413150001,0.04361383035617265,0.050829065419921736,-0.0012321471404942153
210800.0,0.00108,-0.08233497348825,-0.24824113308750004,-0.22561148116500002,0.04353916837306519,0.050889553624186915,-0.001362050984948233
210900.0,0.00109,0.006042197707875001,-0.016199928139500004,-0.20471131527,0.0436653731350399,0.05086814091362571,-0.00121459364371855
211000.0,0.0010999999999999998,-0.24316882385250005,-0.029420973219750006,-0.19764522387750003,0.04364307246134545,0.05081010823577366,-0.0011838997523826197
211100.0,0.0011099999999999999,0.09542840277075001,0.211689790935,-0.0293155293585,0.043643752483632905,0.05082270157467831,-0.0013924556347186066
211200.0,0.00112,0.04226787979050001,-0.06772579313325,-0.06552206152275,0.043592776392523624,0.05069985625473655,-0.0014517425082624352
