temperature,mean_density,std_density,n_points
75.0,0.9870873,0.0,1
80.0,0.9859201078787878,0.0011222931179175296,99
100.0,0.9811973882828285,0.0011728347125313252,99
105.0,0.97920929,0.0,1
115.0,0.97744354,0.0,1
120.0,0.9764427875510204,0.0014301740882483593,98
125.0,0.97573457,0.0,1
135.0,0.97333223,0.001685275875873115,2
140.0,0.9715376825531917,0.0015350146798933353,94
145.0,0.9709337275000001,0.002519382399244905,4
155.0,0.9656268499999999,0.0021767913127123625,3
160.0,0.9643463747777777,0.0018868637998090247,90
165.0,0.9650163100000001,0.0023123621311723626,6
175.0,0.9569496220000001,0.0019108409515890942,5
180.0,0.9576790416091956,0.00191182542909934,87
185.0,0.9579514299999999,0.0017166594685512494,7
195.0,0.9497953066666667,0.0018241494135258478,6
200.0,0.9505260363636363,0.002422911173422788,88
205.0,0.9485659133333333,0.002175605495972689,6
215.0,0.9426117275,0.0024505241594406316,12
220.0,0.941463275,0.0019815556771267747,76
225.0,0.9414308299999998,0.002644641311709387,12
235.0,0.9291477324999998,0.0019445215864442584,12
240.0,0.929905417105263,0.0026137894818753435,76
245.0,0.9308928366666666,0.002662200384099015,12
255.0,0.9191723672727273,0.003078714751668583,11
260.0,0.9182250520547947,0.0027629047821254287,73
265.0,0.9188235956249999,0.002890554099647026,16
275.0,0.9079216652380951,0.002336720163538227,21
280.0,0.9074891968253966,0.0030766037952386495,63
285.0,0.90725584875,0.0019990124890884695,16
290.0,0.89980569,0.0,1
295.0,0.8967866857142858,0.0025810513283863372,14
300.0,0.8965657092647059,0.003222895105554464,68
305.0,0.8953775182352941,0.0028353632210226477,17
310.0,0.88512903,0.0,1
315.0,0.8868614206250001,0.0023523808555205375,16
320.0,0.8865540795588235,0.003543394864302942,68
325.0,0.8876693580000001,0.002372369877913543,15
330.0,0.88746059,0.0,1
335.0,0.8750616724999999,0.004115901110166818,20
340.0,0.8747746332727272,0.003091913784384502,55
345.0,0.8742250008333334,0.0051914072825130645,24
350.0,0.86007104,0.0,1
355.0,0.8623674395652173,0.00397434789566275,23
360.0,0.8618072705357144,0.005079886403739725,56
365.0,0.8602528383333334,0.0037341420840122453,18
370.0,0.861357565,0.003655027880885402,2
375.0,0.8517971342307692,0.003694408463774599,26
380.0,0.8499594346153845,0.004619843986065134,52
385.0,0.8507085959999999,0.0035943498142492567,20
390.0,0.84779678,0.004188023759340455,2
395.0,0.8394514545454546,0.0038822544710978525,22
400.0,0.8373409893999999,0.005311832492786087,50
405.0,0.8379470007692309,0.004011850213247657,26
410.0,0.84431494,0.0,1
