temperature,mean_density,std_density,n_points
160.0,1.1364564518962075,0.002431741541961525,501
180.0,1.1300687624750498,0.0025239394028599535,501
200.0,1.1250475666666666,0.0026966238046465976,501
220.0,1.1153396339321355,0.0032016037613056218,501
240.0,1.1051093540918164,0.003126493806424098,501
260.0,1.097099978243513,0.0033745378280744917,501
280.0,1.0885348363273453,0.004368195540343597,501
300.0,1.0796947185628742,0.004439794695653699,501
320.0,1.0656288129740519,0.004920117253843787,501
340.0,1.048862935,0.005032313107159366,500
360.0,1.0358073690618763,0.005350236272352207,501
380.0,1.0186548792828685,0.005422138839512728,502
400.0,1.0036526169660678,0.005714530635902676,501
420.0,0.9828641723361823,0.005725168810649864,351
440.0,0.9691908435312498,0.006125599073358633,320
460.0,0.9503362880808082,0.006443643058344865,297
480.0,0.9404069837956204,0.006179829938586039,274
485.0,0.9377037600000001,0.0024715016639889156,3
500.0,0.9206140010392609,0.007412706290723236,433
520.0,0.9020738818543046,0.008509964890526463,453
540.0,0.8851153535492958,0.007521909216785706,355
555.0,0.8798911322727272,0.006130158556008444,22
560.0,0.8705762683371824,0.007674403978345072,433
565.0,0.8801965825,0.0019717182477114585,4
575.0,0.8493013560714286,0.005723184917873188,28
580.0,0.8528440970121952,0.007830235099886753,328
585.0,0.8453671544444445,0.0064312229053056155,9
595.0,0.864495205,0.005576702739994498,26
600.0,0.8396860629538462,0.008669232219217964,325
605.0,0.8370147019999999,0.00877479399783642,30
