temperature,mean_density,std_density,n_points
100.0,1.2760539494023904,0.0024790417566208115,251
120.0,1.2708046207171313,0.002838285369410392,251
140.0,1.2664760940239044,0.0031636679663586873,251
160.0,1.2625061330677292,0.003216225002200901,251
180.0,1.2580815035856572,0.0036911710690602124,251
200.0,1.2527881888446215,0.003717610922809839,251
220.0,1.2480117689243027,0.0038011924330018433,251
240.0,1.242509637051793,0.004055906477593103,251
260.0,1.2377330601593626,0.004399595060067055,251
280.0,1.232655423015873,0.004638140866862449,252
300.0,1.2281431462151393,0.005099114029744925,251
320.0,1.221585170119522,0.005352829053756852,251
340.0,1.214018377470356,0.005347489919598855,253
360.0,1.2070153335999998,0.005849111045395925,250
380.0,1.2033338646341463,0.006031303994047295,246
385.0,1.2034515571428572,0.0054135055810620655,7
395.0,1.2033661199999999,0.009338880887825873,5
400.0,1.1952676817307692,0.005652489211453374,208
405.0,1.1947744842105261,0.007424089303616324,19
415.0,1.1926663700000002,0.0048037375848048675,10
420.0,1.1911160227467812,0.005962193870428519,233
435.0,1.19080334,0.0022864294900564685,5
440.0,1.184329614691943,0.006685372892994073,211
445.0,1.185152781818182,0.006222321999165945,22
455.0,1.1799119500000002,0.003982685848896463,6
460.0,1.1806740811188812,0.006786800648225587,143
465.0,1.1791978561797751,0.006330610115237003,89
475.0,1.1676628666666666,0.010357156189965144,3
480.0,1.1743461252631577,0.006455526004180961,190
485.0,1.1725344391304349,0.008141704689780541,23
495.0,1.162742482352941,0.005894814897965766,34
500.0,1.1586792965174129,0.006804701900728353,201
510.0,1.1455033749999999,0.0046285499999999535,4
515.0,1.1544201833333334,0.007483652343005961,18
520.0,1.1554515013793105,0.0077199878167742856,145
525.0,1.1538354942028988,0.007245149018109987,69
530.0,1.15820265,0.0067311587058495005,4
535.0,1.1449827888888888,0.005489639728657022,18
540.0,1.1455159184615384,0.007359218731582071,130
545.0,1.1392247924999999,0.0070119572615229405,40
555.0,1.1371516156250001,0.007684924291581782,32
560.0,1.1382414430894308,0.008225461215632042,123
565.0,1.1377077228571428,0.007686875992734984,35
575.0,1.127734013043478,0.0071567837692813295,23
580.0,1.1289158693430656,0.007639532249179072,137
585.0,1.131918856,0.007086193794408956,25
590.0,1.1255526466666665,0.006509744049694507,15
595.0,1.1205853133333334,0.00717695839989747,30
600.0,1.118101975308642,0.008627408232669203,81
605.0,1.1213433076923076,0.007718385616654415,39
