frame,timestep,chain,rx,ry,rz,distance
0,0,1,-11.736899375915527,-21.932022094726562,-3.1476993560791016,25.07341957092285
0,0,2,46.817317962646484,6.436618804931641,-56.41674041748047,73.59442901611328
0,0,3,-16.955520629882812,23.216899871826172,4.211082458496094,29.05593490600586
0,0,4,21.898120880126953,-36.40481948852539,-13.848669052124023,44.68360137939453
0,0,5,-57.180721282958984,27.461292266845703,11.198799133300781,64.41405487060547
0,0,6,18.691598892211914,9.700460433959961,8.735103607177734,22.798614501953125
0,0,7,-4.296718597412109,-13.54110336303711,8.106101989746094,16.35641098022461
0,0,8,21.904701232910156,3.6305999755859375,4.933599472045898,22.74505615234375
0,0,9,25.57870101928711,-6.51849889755249,14.777250289916992,30.251081466674805
0,0,10,-1.671499252319336,-6.254299163818359,9.782920837402344,11.730972290039062
1,1000,1,-12.236000061035156,-23.121328353881836,-1.0821990966796875,26.181800842285156
1,1000,2,48.06643295288086,5.693256378173828,-54.044532775878906,72.55072021484375
1,1000,3,-20.753631591796875,24.07379913330078,6.996330261230469,32.545501708984375
1,1000,4,22.001129150390625,-35.174530029296875,-16.396331787109375,44.6109504699707
1,1000,5,-56.81723403930664,27.481491088867188,12.126901626586914,64.26890563964844
1,1000,6,16.64698028564453,10.654895782470703,6.921598434448242,20.94175910949707
1,1000,7,-2.8900198936462402,-12.562198638916016,8.768098831176758,15.589759826660156
1,1000,8,19.28860092163086,1.8217010498046875,3.8005008697509766,19.743671417236328
1,1000,9,24.352201461791992,-8.25554084777832,14.523199081420898,29.531457901000977
1,1000,10,-1.4455986022949219,-6.041400909423828,9.426727294921875,11.289440155029297
2,2000,1,-10.774399757385254,-23.367019653320312,-0.6641006469726562,25.739974975585938
2,2000,2,46.61882019042969,8.107437133789062,-54.679115295410156,72.310791015625
2,2000,3,-16.633419036865234,25.610300064086914,7.414669036865234,31.42507553100586
2,2000,4,22.500316619873047,-37.09572219848633,-13.25731086730957,45.366432189941406
2,2000,5,-58.684913635253906,24.591197967529297,13.181500434875488,64.97998046875
2,2000,6,16.47212028503418,9.719947814941406,7.581899642944336,20.574092864990234
2,2000,7,-2.450847625732422,-14.378898620605469,7.660900115966797,16.4757022857666
2,2000,8,21.768299102783203,4.115268707275391,4.6626996994018555,22.639236450195312
2,2000,9,22.222801208496094,-6.109680652618408,14.089069366455078,27.012645721435547
2,2000,10,-2.891599655151367,-6.553499221801758,9.405113220214844,11.822260856628418
3,3000,1,-11.017900466918945,-23.655502319335938,-0.6222000122070312,26.102951049804688
3,3000,2,46.75410079956055,6.094169616699219,-54.860198974609375,72.33758544921875
3,3000,3,-20.066598892211914,25.65309715270996,6.956722259521484,33.30384063720703
3,3000,4,23.873302459716797,-37.50960159301758,-15.362939834594727,47.0417366027832
