frame,timestep,chain,rx,ry,rz,distance
0,0,1,-22.081892013549805,2.181499481201172,52.22587585449219,56.744258880615234
0,0,2,-5.545770645141602,0.3986797332763672,-47.64997863769531,47.97327423095703
0,0,3,-24.93017578125,2.558229446411133,-33.00520324707031,41.44154357910156
0,0,4,-26.73003387451172,-19.46449089050293,-16.042102813720703,36.752010345458984
0,0,5,-11.058500289916992,-40.830482482910156,9.343619346618652,43.32114791870117
0,0,6,13.695520401000977,-17.44814109802246,-25.23395347595215,33.59698486328125
0,0,7,-1.2530040740966797,34.27410125732422,-3.142000198364258,34.440616607666016
0,0,8,1.1558990478515625,-24.173721313476562,-23.67092514038086,33.852882385253906
0,0,9,-8.770280838012695,55.90394973754883,13.73093032836914,58.22978591918945
0,0,10,18.511974334716797,-33.4617805480957,-1.2501392364501953,38.261558532714844
1,1000,1,-21.33685874938965,2.819976806640625,53.3394775390625,57.5179443359375
1,1000,2,-5.63517951965332,0.9804401397705078,-47.91683578491211,48.25701904296875
1,1000,3,-24.184175491333008,1.6960506439208984,-34.32710266113281,42.02500534057617
1,1000,4,-28.65130615234375,-20.941455841064453,-15.364002227783203,38.67162322998047
1,1000,5,-11.335800170898438,-41.81859588623047,9.44726848602295,44.34575653076172
1,1000,6,14.421188354492188,-18.682851791381836,-25.0500545501709,34.416927337646484
1,1000,7,-1.6823387145996094,33.916297912597656,-2.7987003326416016,34.0731315612793
1,1000,8,1.6021995544433594,-24.179548263549805,-24.257137298583984,34.28740692138672
1,1000,9,-8.436208724975586,56.387664794921875,13.874589920043945,58.67914962768555
1,1000,10,18.382579803466797,-34.1084098815918,-1.7262306213378906,38.78508377075195
2,2000,1,-22.99422264099121,4.1218719482421875,52.1187744140625,57.114715576171875
2,2000,2,-5.346529960632324,0.45464134216308594,-48.62974548339844,48.92488098144531
2,2000,3,-24.607479095458984,2.687589645385742,-34.19569778442383,42.21488952636719
2,2000,4,-27.584104537963867,-20.451526641845703,-15.065502166748047,37.49822998046875
2,2000,5,-11.562299728393555,-41.266204833984375,9.808049201965332,43.963443756103516
2,2000,6,13.239120483398438,-18.401010513305664,-24.645004272460938,33.48503494262695
2,2000,7,-1.261484146118164,34.30649948120117,-1.9942989349365234,34.3875617980957
2,2000,8,0.5542030334472656,-25.051820755004883,-23.87472152709961,34.61073684692383
2,2000,9,-7.748531341552734,55.89118194580078,13.023101806640625,57.90911102294922
2,2000,10,18.640674591064453,-34.965293884277344,-2.2091808319091797,39.68534851074219
3,3000,1,-21.518451690673828,3.8890762329101562,52.95957565307617,57.29646682739258
3,3000,2,-6.12925910949707,0.8191986083984375,-48.905216217041016,49.29461669921875
3,3000,3,-24.875377655029297,1.8294792175292969,-34.478397369384766,42.554569244384766
3,3000,4,-26.748653411865234,-19.1247615814209,-14.52560043334961,35.94773864746094
3,3000,5,-12.088300704956055,-41.33240509033203,9.810111045837402,44.1671028137207
3,3000,6,14.844579696655273,-19.754928588867188,-24.34316635131836,34.687294006347656
3,3000,7,-0.8073024749755859,34.04209899902344,-2.418100357055664,34.137420654296875
3,3000,8,1.6977005004882812,-24.21885871887207,-24.192604064941406,34.27415084838867
3,3000,9,-7.931589126586914,55.93199920654297,13.993038177490234,58.198829650878906
3,3000,10,17.82427978515625,-35.32062530517578,-2.017728805541992,39.614681243896484
4,4000,1,-22.869815826416016,4.961673736572266,51.64287567138672,56.69773483276367
4,4000,2,-6.363030433654785,0.9720497131347656,-48.24598693847656,48.67348861694336
4,4000,3,-23.559276580810547,3.3546218872070312,-35.49530029296875,42.734169006347656
4,4000,4,-27.089801788330078,-18.343021392822266,-14.895503997802734,35.947181701660156
4,4000,5,-11.709800720214844,-40.642417907714844,9.697020530700684,43.393062591552734
4,4000,6,13.738958358764648,-18.774499893188477,-24.268156051635742,33.61821365356445
4,4000,7,-1.4190120697021484,34.20759963989258,-2.1893997192382812,34.306949615478516
4,4000,8,1.2040977478027344,-23.956619262695312,-24.565425872802734,34.33408737182617
