temperature,mean_density,std_density,n_points
200.0,1.0196429177278403,0.003397466525322265,801
220.0,1.0136689403245942,0.003782777243492456,801
240.0,1.0067480770786517,0.004091125167718899,801
260.0,1.0035361470411985,0.004017715450995359,801
280.0,0.9990344548689137,0.004229459804900771,801
300.0,0.9872355500749064,0.004445588127911843,801
320.0,0.982220047531172,0.004696524527336567,802
340.0,0.9744048810576096,0.005074762397228844,1163
360.0,0.9698188633257919,0.004971278649354747,442
380.0,0.9654794048877804,0.0051595891500078915,802
400.0,0.9600965960772104,0.005301150615730518,803
420.0,0.9512338186159601,0.005677694906677122,802
435.0,0.9446160242857143,0.004574917063381495,7
440.0,0.9420353113793104,0.005502553311445471,725
455.0,0.9437595016666668,0.004988688154212173,6
460.0,0.9370287031955925,0.006054282657676719,726
475.0,0.932873317142857,0.0043146788710737875,7
480.0,0.9282789625692306,0.005996533104451678,650
485.0,0.9314828865384615,0.006205441326859777,26
500.0,0.9194954674313409,0.006097008527186102,619
505.0,0.9184774810169491,0.005969195439132432,59
515.0,0.9134863457692307,0.004941920289674798,26
520.0,0.9104296928025477,0.00655083304976135,628
525.0,0.9154205821052631,0.007095093878570525,19
530.0,0.9163850985714286,0.005961763049063667,7
535.0,0.9043681772727272,0.006118581944062161,22
540.0,0.9034229422421524,0.006997555458143638,669
545.0,0.9022929790322581,0.005617258242272259,31
550.0,0.8835161266666667,0.002818031518814762,3
555.0,0.8931750803448275,0.00734525388559084,29
560.0,0.8895620337310606,0.006788526038723389,528
565.0,0.8899460877586207,0.006423033025889072,58
570.0,0.89672777,0.0018999361562168247,3
575.0,0.8840818383333334,0.002678113790797765,12
580.0,0.8833894136429872,0.007192880162998178,549
585.0,0.878038713529412,0.0058538593511732765,34
595.0,0.875505375,0.0057537895196544345,20
600.0,0.8768141795764707,0.007408050886503605,425
605.0,0.8846898286792454,0.007031558764666189,53
610.0,0.87523449,0.003504436132632468,3
