temperature,mean_density,std_density,n_points
95.0,1.98309043,0.004020050934461722,10
100.0,1.9822243488888887,0.0057313766126013445,180
105.0,1.9819139888888888,0.00431976362039768,9
115.0,1.9737772785714285,0.005811044127174308,14
120.0,1.9759403877192983,0.005494510990896605,171
125.0,1.9767683333333335,0.005530926470656585,15
135.0,1.9704808434782606,0.007077208933408315,23
140.0,1.9679851240000001,0.006403572024731993,150
145.0,1.969474362962963,0.005307510341389844,27
155.0,1.9608737363636364,0.007522246108744358,22
160.0,1.9602191209459456,0.007383041768462672,148
165.0,1.961128566666667,0.0058753007343914105,30
170.0,1.9698678,0.0,1
175.0,1.955417274193548,0.010804501816001436,31
180.0,1.9542942481203007,0.00755165016741376,133
185.0,1.9552197777777778,0.00714012925293617,36
190.0,1.9456577,0.0,1
195.0,1.9436401853658536,0.010253262768664465,41
200.0,1.9447813031746035,0.009307342911219603,126
205.0,1.9444778999999999,0.007730006508190434,31
210.0,1.943129125,0.00915152956190936,4
215.0,1.9373353605263157,0.0073000678394308,38
220.0,1.937336976521739,0.009924928648312441,115
225.0,1.9354658174999997,0.008507806434903708,40
230.0,1.9348803666666665,0.004497084715531499,6
235.0,1.9258633142857147,0.010294185889713975,42
240.0,1.9271016324074077,0.008826694579998011,108
245.0,1.9256889536585367,0.009153022754016775,41
250.0,1.927197108333333,0.012797245058247258,12
255.0,1.919259484,0.0105897499156912,50
260.0,1.9163665210526317,0.012087215861695018,95
265.0,1.9175512021739132,0.009892410207684795,46
270.0,1.921681688888889,0.009467927416473499,9
275.0,1.9098384659999998,0.009906227934385718,50
280.0,1.90868751827957,0.0123834469652466,93
285.0,1.907125815217391,0.010870840550450503,46
290.0,1.9074155785714288,0.013778161309683517,14
295.0,1.8979501476190475,0.009663787369406046,42
300.0,1.902290388888889,0.012516627168322685,99
305.0,1.8971301586956522,0.011217658638168579,46
310.0,1.9028380058823529,0.009173607316881298,17
315.0,1.8868418169491528,0.012064753180866354,59
320.0,1.8887044818181822,0.011596949065194592,77
325.0,1.8896567023255815,0.012044668835145602,43
330.0,1.8891864608695648,0.013803156686021277,23
335.0,1.8852207518518516,0.013527548863508826,54
340.0,1.885945372580645,0.011899723586832034,62
345.0,1.8864193449999997,0.011581123929772718,60
350.0,1.8859624538461541,0.0133710535443167,26
355.0,1.8745274196428572,0.012967294651901894,56
360.0,1.8717759218749999,0.013417640832583504,64
365.0,1.8711154937499999,0.013706632535947403,48
370.0,1.8654959620689653,0.015905657960846455,29
375.0,1.8607996395348836,0.01381262970933518,43
380.0,1.8577233851351351,0.01537811130042977,74
385.0,1.8576034109090909,0.014809998022303013,55
390.0,1.8605397727272728,0.012592313228073719,33
395.0,1.8400330974999999,0.016357619922954553,40
400.0,1.8429960942028984,0.01386230758974179,69
405.0,1.8426977061224488,0.012972255424934919,49
410.0,1.839069646511628,0.011904574132147072,43
415.0,1.8355101775510205,0.012934471862901633,49
420.0,1.832121847619048,0.012399610503077054,63
425.0,1.831111153846154,0.017995906363495837,52
430.0,1.8250222131578944,0.015817054461102986,38
435.0,1.8176171754716983,0.018732463307357686,53
440.0,1.8121558262295085,0.017802505989475196,61
445.0,1.81149124375,0.015996435530919187,48
450.0,1.8116770444444446,0.021701525268191833,36
455.0,1.7951881369565217,0.014081238171747997,46
460.0,1.7903362984615383,0.01782385819161613,65
465.0,1.788263648,0.018061242191185798,50
470.0,1.7893650085714286,0.012999535225387894,35
475.0,1.779316808695652,0.024162092892773872,46
480.0,1.777036827586207,0.020719345298890694,58
485.0,1.775651510526316,0.021513758291113596,57
490.0,1.7767582644444442,0.02382478869556355,45
495.0,1.750526088679245,0.025073088492136044,53
500.0,1.7444691571428572,0.0220426264993062,49
505.0,1.7404544183673472,0.02582552585451774,49
