temperature,mean_density,std_density,n_points
100.0,0.9186492747609563,0.0017377060038529471,502
130.0,0.9136407430677291,0.0019901567499375295,502
170.0,0.9059315167330678,0.0024036764112521612,251
190.0,0.9014913363745019,0.0026875274758113264,251
210.0,0.8956389715936256,0.0028936648027795913,251
230.0,0.8904398819123506,0.003679748881555306,251
250.0,0.8824424879681274,0.003148140349814812,251
270.0,0.8739342345238095,0.0032073846814407833,210
290.0,0.862433399486166,0.0036448555200448234,253
305.0,0.852744341111111,0.0055548594065386895,9
310.0,0.8524263230991738,0.0043975501021922304,242
330.0,0.8405292808720929,0.004462455553974663,172
345.0,0.829127543,0.00332883971682977,10
350.0,0.8296795132592593,0.004165229548531788,135
365.0,0.8209560164285714,0.004673091188139904,14
370.0,0.8201874514367816,0.004487832906474433,174
375.0,0.822191795909091,0.005594448125586072,22
385.0,0.8058555513333333,0.0051695295778344,45
390.0,0.8102916308888889,0.004449219176792964,135
395.0,0.8035061461290322,0.004336802613769927,31
400.0,0.8045213000000001,0.001037838484013768,3
405.0,0.8000158766666666,0.002414271543330055,3
410.0,0.7970787496551724,0.005184752526754798,174
415.0,0.792922245,0.0066154961051547,10
420.0,0.7812777366666667,0.004038509497344821,9
430.0,0.7843386546428571,0.0057637761164373085,168
435.0,0.7865976583333333,0.002922114554109171,6
440.0,0.7831909466666667,0.00275721614621222,3
445.0,0.7762759704545455,0.00427866298119118,22
450.0,0.7740858390551182,0.005675952968359607,127
455.0,0.7691497110526315,0.004919369683784448,19
460.0,0.7665631285714286,0.004098585408475302,7
465.0,0.7609048476923076,0.004107886196678489,13
470.0,0.7656903307812499,0.006351065173636037,128
475.0,0.7668832026086956,0.004286675354459622,23
485.0,0.7531964948648648,0.005687991506373195,37
490.0,0.7525480438383839,0.006686366376444039,99
495.0,0.7510086622222224,0.006283999710536136,27
505.0,0.7457351439285713,0.005737029889218809,28
510.0,0.7401968767741935,0.005789446017235592,93
515.0,0.74756827,0.0024908446569687722,6
525.0,0.7305219900000001,0.0065412040355066646,18
530.0,0.7311863766666667,0.005289846962876131,45
535.0,0.7311448341176471,0.0050451356713203405,34
545.0,0.72070082,0.006257534779126117,13
550.0,0.7176768925882353,0.006246475621075783,85
555.0,0.7179388445454545,0.008383832337700396,22
