temperature,mean_density,std_density,n_points
100.0,1.2707232591022444,0.002587631645988891,401
120.0,1.2676216301745635,0.002907503418710323,401
140.0,1.2637710399002495,0.0028223799175879907,401
160.0,1.2591054852867831,0.003249707615864534,401
180.0,1.2549631137157107,0.0035775121124234335,401
200.0,1.2508605234413965,0.0035564375739001964,401
220.0,1.2470649364089776,0.0039068396437684835,401
240.0,1.2420422004987532,0.003839735406769553,401
260.0,1.2379798905,0.00423318371574964,400
280.0,1.2335976511221947,0.004506872963170248,401
300.0,1.2308930514925374,0.005017973545908764,402
320.0,1.2260147977611942,0.005054728118233273,402
335.0,1.2140858,0.0,3
340.0,1.2191167691292877,0.00510091470091939,379
345.0,1.2165579436363636,0.0058357909140496905,55
360.0,1.212319068319559,0.005985070396656851,363
375.0,1.2061400142857142,0.005534363958710404,14
380.0,1.2055663318559555,0.006083485955094419,361
385.0,1.200325225,0.0038502381020528954,4
395.0,1.19983148,0.008768589021444664,5
400.0,1.201749443548387,0.006185203368709669,372
405.0,1.20333504,0.006385312426802207,25
415.0,1.1956923545454545,0.004189556055088319,11
420.0,1.196701137254902,0.005821432457944713,408
435.0,1.18796084375,0.0066754723827653194,16
440.0,1.1890254582352942,0.00635965569636244,340
445.0,1.1918196285714286,0.0062829138066967565,7
450.0,1.1899736333333333,0.00961999978291749,3
455.0,1.1837837047619046,0.006871324059579923,42
460.0,1.1837688515358362,0.006317397726062533,293
465.0,1.185563930769231,0.006847878163914387,26
470.0,1.185735025,0.002429274498521441,4
475.0,1.174322189189189,0.0060564224701292356,37
480.0,1.1782419279742764,0.00651092342712504,311
485.0,1.1778110678571427,0.006546933676759727,28
495.0,1.160578705882353,0.005716537928856802,17
500.0,1.1606619080246914,0.0070069077027633,324
505.0,1.1602669533333334,0.006465867301655822,15
510.0,1.1410909333333334,0.01226534878645253,3
515.0,1.144639575,0.00696769237143252,44
520.0,1.1495802631178706,0.006935170287228994,263
525.0,1.148356609090909,0.005524063281673537,33
530.0,1.134986675,0.005120187248122264,4
535.0,1.1401766794871793,0.006606459593378314,39
540.0,1.1405506617777779,0.007309816220522077,225
545.0,1.1410639507692306,0.007151345025079273,65
550.0,1.1447725,0.0017838170393849255,3
555.0,1.1293549925925928,0.008159143511703158,27
560.0,1.1325440891472869,0.007205082301000446,258
565.0,1.1303754574468086,0.007703259957330584,47
570.0,1.1257370666666666,0.007627882872942724,3
575.0,1.1261707775,0.008800851782061934,40
580.0,1.1267276336734695,0.008089148390011049,98
585.0,1.1284950638297873,0.007081448919109164,94
595.0,1.1203288954545454,0.008188490976372262,22
600.0,1.1172257902061857,0.008261796291255803,194
605.0,1.1173044000000003,0.007272541562243553,39
610.0,1.1256202444444443,0.0075911232305556405,9
