temperature,mean_density,std_density,n_points
85.0,1.279639,0.0,1
95.0,1.2786059666666667,0.0036623824572718996,3
100.0,1.28114893814433,0.00209409915975082,194
105.0,1.2823418333333334,0.0022190154941624574,3
115.0,1.27587188,0.002852169996160807,5
120.0,1.275875265957447,0.002657408449585021,188
125.0,1.276619975,0.0027229580778211455,8
135.0,1.2716291000000002,0.002451214892368966,8
140.0,1.2709376994594597,0.0030740001062292657,185
145.0,1.2696451125000001,0.0036676297357275123,8
150.0,1.2614505,0.0,1
155.0,1.26823585625,0.0030344608432621954,16
160.0,1.2667254238095238,0.003030786714556184,168
165.0,1.26742445625,0.003097911060261716,16
170.0,1.2558685,0.0,1
175.0,1.2618601470588235,0.003180608796307298,17
180.0,1.2616522548780489,0.003479238228032015,164
185.0,1.261615705263158,0.002696983169822174,19
190.0,1.2472225,0.0,1
195.0,1.2564409185185186,0.0028857174644520917,27
200.0,1.2577744445945946,0.00321014910850168,148
205.0,1.258723284,0.002884345930143131,25
210.0,1.2462679,0.0,1
215.0,1.2521517625,0.0037935264298581332,32
220.0,1.2525178676056339,0.0035413588896933065,142
225.0,1.2523905999999998,0.0034040106158878115,27
235.0,1.248687532352941,0.004190569074446722,34
240.0,1.2485535416666667,0.0038742096108378976,132
245.0,1.2481874515151514,0.003312829077627733,33
250.0,1.2478945000000001,0.002703693488544753,2
255.0,1.2434994195121951,0.0037237543391193174,41
260.0,1.2431879765217395,0.004350117426814528,115
265.0,1.2438255463414634,0.0037379162029864592,41
270.0,1.2430099666666667,0.004901012310057318,3
275.0,1.2378645906976746,0.004680189823267449,43
280.0,1.2369069271929822,0.004346281620535665,114
285.0,1.2369287025,0.003569487275505176,40
290.0,1.23328295,0.003625574554605153,6
295.0,1.2334840404761904,0.004256686512464271,42
300.0,1.2326327455357142,0.004141929448198479,112
305.0,1.23301285,0.003512051699255476,38
310.0,1.2319528375000002,0.006466957769845442,8
315.0,1.2282228630434784,0.0043146205107934274,46
320.0,1.2286385569892473,0.0038634316655296124,93
325.0,1.2293551784313723,0.003950717229228837,51
330.0,1.2284763666666665,0.004800776708773253,9
335.0,1.2210150872340424,0.004454591206668596,47
340.0,1.2210372593406593,0.004885175190512121,91
345.0,1.2213669981818183,0.0041748979040295954,55
350.0,1.2203842142857142,0.0039016125689380087,7
355.0,1.215221969230769,0.004806451807544775,52
360.0,1.2144801285714286,0.005139143540800586,91
365.0,1.2147077574468086,0.004084790699802545,47
370.0,1.2149173785714287,0.005814465282138821,14
375.0,1.2108158215686273,0.004409021730602561,51
380.0,1.2110232204545455,0.004721720297600471,88
385.0,1.210559589361702,0.005508491846911724,47
390.0,1.21265448125,0.005404777611116383,16
395.0,1.2090979727272726,0.005356606384485292,44
400.0,1.2077099954022985,0.005195390945983421,87
405.0,1.2091318733333336,0.005162021154125222,45
410.0,1.2084147,0.004897978326188195,22
415.0,1.1989108395833332,0.005814531322827704,48
420.0,1.200155087209302,0.006231309138003323,86
425.0,1.2008546355555556,0.004564010921634389,45
430.0,1.1982325875,0.00611120831006173,24
435.0,1.1922842770833333,0.006144796895566324,48
440.0,1.1907783714285716,0.005959855111960294,84
445.0,1.1906840978260869,0.005568132852202157,46
450.0,1.1908059874999999,0.006658913109073051,24
455.0,1.1838254094339622,0.006341583462452851,53
460.0,1.1821176688311688,0.00620978643812923,77
465.0,1.1831553133333332,0.0062634737623128755,45
470.0,1.1821122499999999,0.007582282402367978,28
475.0,1.177166593023256,0.006321642978477275,43
480.0,1.1759633716216216,0.005687939427613261,74
485.0,1.1731254018518518,0.005770483440866747,54
490.0,1.171878332142857,0.0055281350179184315,28
495.0,1.161900526,0.006078651607858313,50
500.0,1.16207684,0.006984008958782041,70
505.0,1.1625273040816326,0.005371887861937649,49
510.0,1.1597901888888886,0.007548507347048448,36
515.0,1.1545145313725491,0.006242443384652828,51
520.0,1.1550217820895523,0.005460932708572149,67
525.0,1.1536851065217388,0.007908701434563545,46
530.0,1.1522880843749999,0.006622850469354221,32
535.0,1.1507590803921568,0.005381621967660666,51
540.0,1.147715847761194,0.006355924441151246,67
545.0,1.1472277439999998,0.005973195052974728,50
550.0,1.1481214677419356,0.007195308568105873,31
555.0,1.1344420489795919,0.010146561480663509,49
560.0,1.1324089159420287,0.008088401612487424,69
565.0,1.1339910420000001,0.007576144520745397,50
570.0,1.133574853846154,0.005787875443993436,39
575.0,1.1298024613636364,0.00870214683207981,44
580.0,1.1282486542857144,0.007348668831514411,70
585.0,1.1281938755102041,0.008099773734636332,49
590.0,1.1265371925,0.007576860326032059,40
595.0,1.1160239666666667,0.009014625152054687,48
600.0,1.1154542288135592,0.007452510810367081,59
605.0,1.1112459265306125,0.009047950951522471,49
610.0,1.1092737621621622,0.00813975811384233,37
615.0,1.1046371775510204,0.008257506072943207,49
620.0,1.10514075,0.009404774855842686,56
625.0,1.102522214893617,0.00990961754186698,47
630.0,1.105239847826087,0.00827448302916149,23
635.0,1.1025012250000001,0.010526565805103139,4
640.0,1.0934925,0.0,1
715.0,1.0900892,0.0,1
