step,volume,temperature,pressure
1000000.0,74624.559,298.51723,-1068.6771
1001000.0,74385.379,302.0321,1650.5668
1002000.0,74558.555,299.10052,853.88459
1003000.0,74580.899,299.5555,103.5587
1004000.0,74465.593,300.15439,-262.46395
1005000.0,74428.578,301.10836,-38.96952
1006000.0,74165.861,301.72833,659.11943
1007000.0,74435.553,299.39536,-542.2281
1008000.0,74426.744,300.65643,-66.759054
1009000.0,74425.02,302.85932,175.27931
1010000.0,74480.813,301.3568,907.77238
1011000.0,74140.197,296.10729,1487.5675
1012000.0,74182.733,297.77937,71.965225
1013000.0,74518.054,302.96531,-211.86652
1014000.0,74431.294,300.40231,1165.2593
1015000.0,74849.109,301.74253,394.84062
1016000.0,74539.216,298.79005,-601.19334
1017000.0,74144.59,305.28503,-1963.8851
1018000.0,74490.07,299.35362,-505.49687
1019000.0,74754.789,305.33067,1278.966
1020000.0,74453.149,298.3959,-1077.6862
1021000.0,74642.026,299.22338,-660.92465
1022000.0,74722.48,302.97403,-7.8020959
1023000.0,74443.603,299.18718,-79.407814
1024000.0,74624.967,298.8066,-462.29695
1025000.0,74707.453,301.4089,-212.31188
1026000.0,74768.824,297.17519,-1103.5946
1027000.0,74190.63,302.36502,-376.17656
1028000.0,74308.957,299.95394,1025.0919
1029000.0,74512.283,303.17335,392.29798
1030000.0,74532.008,298.25201,-330.89007
1031000.0,74430.837,305.58891,-111.0569
1032000.0,74447.478,299.0846,38.798919
1033000.0,74274.88,301.26476,22.690306
1034000.0,74598.716,297.12973,956.83085
1035000.0,74547.369,294.69444,236.64585
1036000.0,74627.592,301.45553,-76.271741
1037000.0,74897.755,300.79098,-366.32496
1038000.0,74341.23,299.34991,1138.8544
1039000.0,74634.918,300.80567,272.54772
1040000.0,74459.876,297.1493,66.333817
1041000.0,74404.584,301.38688,-764.50114
1042000.0,74327.332,304.15586,-127.50956
1043000.0,74829.897,299.91759,-344.48468
1044000.0,74618.215,302.64872,-332.29465
1045000.0,74342.976,303.80625,-1090.9753
1046000.0,74144.755,295.98931,856.26525
1047000.0,74445.302,299.50814,1354.6456
1048000.0,74478.652,303.9358,293.18878
1049000.0,74377.255,300.96511,419.46131
1050000.0,74635.178,300.64605,1120.0414
1051000.0,74314.596,300.55827,-1142.5467
1052000.0,74133.142,299.32285,938.56168
1053000.0,74501.286,296.61846,1043.876
1054000.0,74288.553,299.08968,-776.30514
1055000.0,74458.331,297.15553,522.2511
1056000.0,74491.974,303.67577,1336.7205
1057000.0,74746.31,299.45733,-1532.3574
1058000.0,74677.904,297.35943,-359.36877
1059000.0,74066.598,303.62888,-431.28584
1060000.0,74367.835,300.29347,-127.50468
1061000.0,74180.398,300.97325,-1021.3858
1062000.0,74652.999,301.23911,381.89666
1063000.0,74840.292,298.21968,-1131.1939
1064000.0,74291.146,297.02235,-824.34804
1065000.0,74589.732,300.59039,1030.7712
1066000.0,74664.531,297.52606,-56.22294
1067000.0,74904.068,301.75463,1041.0506
1068000.0,74684.638,302.46538,-388.31052
1069000.0,74775.174,296.0046,1096.2152
1070000.0,74431.985,305.52823,358.98944
1071000.0,74323.191,304.92085,-702.02639
1072000.0,74382.067,299.81269,1800.3287
1073000.0,74542.652,297.9585,357.75577
1074000.0,74505.499,302.72188,-412.98801
1075000.0,74367.039,295.48236,362.47288
1076000.0,74530.191,300.0133,-203.48272
1077000.0,74216.065,296.70945,160.92072
1078000.0,74391.463,301.8029,-22.802183
1079000.0,74727.99,299.69798,-937.70224
1080000.0,74495.626,300.30204,-313.74371
1081000.0,75105.742,306.32883,53.415051
1082000.0,74325.642,303.41483,-447.46453
1083000.0,74583.459,294.40425,459.9135
1084000.0,74856.323,301.15856,-1290.3264
1085000.0,74441.241,303.09366,179.81419
1086000.0,74544.82,295.90223,1065.5281
1087000.0,74027.503,300.30121,-833.7137
1088000.0,74598.448,301.2772,-2549.0426
1089000.0,74421.813,298.38594,1241.5956
1090000.0,74277.7,302.86124,770.10554
1091000.0,74408.975,295.03839,-1312.1162
1092000.0,73913.006,297.71246,910.88313
1093000.0,74397.872,299.27985,-351.95308
1094000.0,74560.559,297.39243,-288.90092
1095000.0,74413.305,297.84864,-77.467467
1096000.0,74313.328,299.54562,1802.1684
1097000.0,74210.511,302.12014,1113.0648
1098000.0,74366.23,297.88489,-101.69518
1099000.0,74636.292,299.34694,-766.75789
1100000.0,74456.639,296.99579,187.52466
1101000.0,74313.736,297.96426,-429.32445
1102000.0,74193.232,303.87649,-133.24429
1103000.0,74193.282,297.52032,266.28334
1104000.0,74498.542,300.6301,-504.26745
1105000.0,74775.618,296.3191,-199.92972
1106000.0,74510.497,299.9964,792.09565
1107000.0,74596.601,298.8038,-693.24691
1108000.0,74584.774,299.49896,19.806219
1109000.0,74325.246,302.47629,-608.01728
1110000.0,74329.381,299.70666,-603.88788
1111000.0,74648.127,299.74238,-122.71335
1112000.0,74791.982,296.2682,-593.78106
1113000.0,74623.976,302.78179,509.18983
1114000.0,74391.645,298.81709,334.47226
1115000.0,74796.319,301.32285,-1734.3716
1116000.0,74452.478,297.80766,-121.07735
1117000.0,74392.844,299.37499,1307.0665
1118000.0,74576.549,300.59413,-361.75918
1119000.0,74127.38,304.33137,305.54847
1120000.0,74761.175,298.36479,582.32513
1121000.0,74175.688,301.76172,-199.34579
1122000.0,73673.551,293.77866,-42.548232
1123000.0,74330.164,301.6116,214.82689
1124000.0,74469.908,299.46802,-1316.0171
1125000.0,74881.015,297.74623,-429.39774
1126000.0,74401.919,304.60009,288.19373
1127000.0,74896.971,302.97539,863.37814
1128000.0,74558.572,298.68084,751.9521
1129000.0,74435.377,298.12081,2.0045829
1130000.0,74606.545,301.96443,94.596499
1131000.0,74084.84,299.6282,-71.962379
1132000.0,74206.306,298.36128,-2.8165119
1133000.0,74184.619,300.89859,58.868324
1134000.0,74188.646,297.94149,347.28702
1135000.0,74456.167,301.01368,1089.8816
1136000.0,74190.128,306.70001,1226.8248
1137000.0,74866.155,301.4418,-1727.4511
1138000.0,74316.622,293.81632,-851.28435
1139000.0,74949.437,301.33987,-863.39956
1140000.0,74872.534,298.19986,1044.1986
1141000.0,74640.775,301.54648,1188.9678
1142000.0,74418.551,298.62519,427.19855
1143000.0,74845.412,303.82075,-1042.433
1144000.0,74441.064,297.80897,300.49826
1145000.0,74882.066,301.03406,-828.10403
1146000.0,74619.899,303.17183,339.80091
1147000.0,74369.084,298.44292,-81.676909
1148000.0,74041.884,300.25691,911.43521
1149000.0,74582.566,294.56975,-1495.3161
1150000.0,74347.546,300.32174,112.25497
1151000.0,74788.501,297.12606,537.67881
1152000.0,74892.84,305.1506,245.00599
1153000.0,74853.388,307.22848,-91.879799
1154000.0,74943.782,298.13502,-729.47621
1155000.0,74640.797,303.14934,259.70471
1156000.0,74532.348,296.16892,602.11663
1157000.0,74690.503,297.35815,193.01531
1158000.0,74255.507,302.56125,831.80646
1159000.0,74164.488,302.21271,-19.594893
1160000.0,74274.534,297.41664,293.99253
1161000.0,74130.598,304.56633,624.52836
1162000.0,74610.522,297.94505,-113.77575
1163000.0,74215.524,298.21323,-198.59784
1164000.0,74383.513,298.56436,228.84822
1165000.0,74749.733,299.49813,-1178.1134
1166000.0,74773.899,306.87784,-293.08046
1167000.0,74745.162,299.19806,765.46729
1168000.0,74305.44,296.58667,733.37603
1169000.0,74818.623,300.94978,304.32769
1170000.0,74622.64,297.35314,283.29103
1171000.0,74909.356,297.59702,102.89945
1172000.0,75196.77,298.73147,-106.73896
1173000.0,74789.62,306.00347,225.12493
1174000.0,74786.772,301.66076,-933.21264
1175000.0,74943.008,300.84733,-136.81297
1176000.0,74857.219,297.43049,512.34038
1177000.0,74993.851,296.71409,-132.79118
1178000.0,74552.525,296.12661,725.52387
1179000.0,74554.476,297.74454,3.0982501
1180000.0,74259.197,301.91983,788.24488
1181000.0,74838.052,299.42227,-552.63711
1182000.0,75136.328,302.39958,-280.33105
1183000.0,74491.374,298.95151,-491.74797
1184000.0,74183.477,300.36269,96.314837
1185000.0,74645.365,301.20033,278.72542
1186000.0,74640.399,303.67186,61.289223
1187000.0,74994.662,298.19757,-19.144807
1188000.0,74573.667,298.43087,248.14082
1189000.0,74266.242,302.8369,718.90368
1190000.0,74239.787,296.98712,-46.639819
1191000.0,74577.394,303.69217,-387.02041
1192000.0,74143.617,297.86579,373.36876
1193000.0,74397.452,297.77218,491.72164
1194000.0,74623.002,302.88759,61.278727
1195000.0,74703.873,301.60225,-134.12104
1196000.0,74617.698,298.02214,473.31252
1197000.0,74443.13,302.25829,-663.63123
1198000.0,74461.377,299.68699,162.85905
1199000.0,74406.958,298.37444,-712.23836
1200000.0,74697.915,300.5337,-177.5731
1201000.0,75111.009,303.05548,-556.04472
1202000.0,74375.549,299.35343,479.13059
1203000.0,74497.255,297.69293,1485.71
1204000.0,74738.741,298.05057,224.68147
1205000.0,74726.031,296.96055,-924.34051
1206000.0,74791.232,299.037,557.15867
1207000.0,74631.935,300.6134,592.43758
1208000.0,74703.578,299.63104,-464.93165
1209000.0,74725.965,304.0994,62.189621
1210000.0,74693.846,298.87716,-814.08675
1211000.0,74538.608,305.77929,91.597996
1212000.0,74667.236,296.59057,-816.52763
1213000.0,74704.196,296.82032,-1090.5265
1214000.0,74394.378,298.42259,571.92396
1215000.0,74182.919,297.39411,-73.009717
1216000.0,74744.096,303.50059,-467.02715
1217000.0,74589.569,299.96268,249.74669
1218000.0,74624.283,300.27055,293.72341
1219000.0,74308.086,299.42421,953.74064
1220000.0,74353.305,299.52869,1667.0026
1221000.0,74406.154,295.51765,32.308509
1222000.0,74282.47,301.4166,904.55307
1223000.0,74527.832,302.45066,5.7054236
1224000.0,74644.74,299.84718,-686.24192
1225000.0,74864.802,301.77643,734.71955
1226000.0,74719.352,296.93627,-446.21067
1227000.0,74715.253,301.89373,-306.41184
1228000.0,74737.214,302.53771,1742.6294
1229000.0,74839.201,299.77478,-661.35875
1230000.0,74743.781,302.87857,-335.33393
1231000.0,74322.507,304.13246,181.77195
1232000.0,74623.081,302.44439,-1376.9669
1233000.0,74327.185,297.61784,-515.64878
1234000.0,74624.235,296.35975,-505.71711
1235000.0,74160.099,301.95738,1158.1293
1236000.0,74644.89,298.98258,1376.2397
1237000.0,74762.079,298.84462,-1308.1076
1238000.0,74525.56,303.10613,2838.2654
1239000.0,74632.87,296.59986,1337.8961
1240000.0,74589.313,301.18124,-650.5694
1241000.0,74593.986,299.27912,-84.448254
1242000.0,74711.323,300.14456,-1521.972
1243000.0,74189.513,298.54145,200.23386
1244000.0,74179.288,297.36959,676.02477
1245000.0,74445.728,295.60757,53.381509
1246000.0,74487.689,300.3753,1718.1826
1247000.0,74126.927,299.35791,1050.1556
1248000.0,74256.4,304.24854,-1314.7678
1249000.0,74193.778,297.79549,1131.0632
1250000.0,74216.896,302.29874,-413.48614
1251000.0,74418.972,304.09193,223.6892
1252000.0,74430.242,298.70595,55.584204
1253000.0,74358.608,293.84232,102.6293
1254000.0,74625.814,301.29665,415.33044
1255000.0,74168.195,298.49647,196.14619
