r,g_r
0.05,7989.305430152108
0.15000000000000002,0.0
0.25,0.0
0.35000000000000003,0.0
0.45,0.0
0.55,0.0
0.6500000000000001,0.0
0.75,0.0
0.8500000000000001,0.0
0.95,0.0
1.05,0.0
1.1500000000000001,0.0
1.25,0.0
1.35,0.0
1.4500000000000002,0.9048470382519963
1.55,9.308148079605667
1.6500000000000001,0.865475008060517
1.75,8.607403042644408e-05
1.85,0.0
1.9500000000000002,0.0
2.05,0.0
2.1500000000000004,0.0
2.25,0.005207507173265441
2.3500000000000005,0.3913569549907494
2.45,2.4208911770938903
2.55,1.4111867729769156
2.6500000000000004,0.06611233118505427
2.75,0.0006623793059833133
2.8500000000000005,0.029959449054918128
2.95,0.32386087439783084
3.05,1.1491476420706832
3.1500000000000004,1.4957644601334723
3.25,0.8905905552940044
3.3500000000000005,0.37370836181525907
3.45,0.22767031785506345
3.55,0.283876090671528
3.6500000000000004,0.5238505976911553
3.75,0.9597800949380708
3.8500000000000005,0.9514300860252338
3.95,0.9125207934079741
4.050000000000001,1.0161259855451445
4.15,1.0874960488712384
4.25,1.1144935030432261
4.35,1.14549554553601
4.45,1.1687155756731034
4.550000000000001,1.1487306645083963
4.65,1.092893309059574
4.75,1.073936611183151
4.8500000000000005,1.0935853392978718
4.95,1.1260445166520627
5.050000000000001,1.145919767120023
5.15,1.162761128606253
5.25,1.1832397729812014
5.3500000000000005,1.1892203654803446
5.45,1.1889183948662805
5.550000000000001,1.1626826286128285
5.65,1.1349246299053057
5.75,1.107611895849838
5.8500000000000005,1.0989535327026223
5.95,1.0812870444143527
6.050000000000001,1.0656911851674473
6.15,1.0537642948516026
6.25,1.0272937073809771
6.3500000000000005,1.0053746237642742
6.45,0.9926383112876443
6.550000000000001,0.9835730415116679
6.65,0.9795904781667811
6.75,0.9713942730858791
6.8500000000000005,0.9577431745731756
6.95,0.9565827362834717
7.050000000000001,0.945012281262508
7.15,0.9393166676171025
7.25,0.9378976022485109
7.3500000000000005,0.9297893301542743
7.45,0.9214904771921227
7.550000000000001,0.920518061553253
7.65,0.9219079165756369
7.75,0.9226478098622951
7.8500000000000005,0.9271929057918783
7.95,0.9351611747763289
8.05,0.9461321002638284
8.15,0.9563061573590439
8.25,0.9597111701626831
8.350000000000001,0.9696985870078445
8.45,0.9762367495638031
8.55,0.9821225723217488
8.65,0.9902642920494392
8.75,0.9976588629235663
8.850000000000001,1.0054445193513077
8.95,1.0124079430552362
9.05,1.0169847596176367
9.15,1.0207459742615606
9.25,1.0273618952960684
9.350000000000001,1.0315174260600264
9.45,1.0363396892436192
9.55,1.0339813363707413
9.650000000000002,1.035501319052766
9.75,1.0387248960551418
9.850000000000001,1.0355933820624716
9.95,1.0367344116477464
10.05,1.0329497114346344
10.150000000000002,1.0301538221061723
10.25,1.0258519148545653
10.350000000000001,1.0269505185192456
10.45,1.021857946984294
10.55,1.019021155966621
10.650000000000002,1.0158638087698526
10.75,1.0112803399232209
10.850000000000001,1.0111966638978973
10.95,1.0051110687729206
11.05,1.0038493168027338
11.150000000000002,0.9958389771985302
11.25,0.9939972962645561
11.350000000000001,0.9889463309288237
11.45,0.9883721813362325
11.55,0.9873078634878862
11.650000000000002,0.9837291899481462
11.75,0.9842482420349045
11.850000000000001,0.983539447081696
11.95,0.980436115534984
12.05,0.9808753901179578
12.150000000000002,0.9820229861244084
12.25,0.9831764856042223
12.350000000000001,0.9846670698739842
12.45,0.9822764391094578
12.55,0.9855402616567039
12.650000000000002,0.987219154165764
12.75,0.9871883232866887
12.850000000000001,0.9907195617615742
12.95,0.9912352271938422
13.05,0.9917581429756912
13.150000000000002,0.9960388078878402
13.25,0.9951486133277767
13.350000000000001,0.9966601812896289
13.45,1.000924730858461
13.55,1.0023975872140871
13.650000000000002,1.00330961132818
13.75,1.0034016094208191
13.850000000000001,1.0060447592185608
13.95,1.0067505728349682
14.05,1.006215111567606
14.150000000000002,1.0084794913683894
14.25,1.0105281917055566
14.350000000000001,1.0100801041306693
14.45,1.0096814401246865
14.55,1.010650510311891
14.650000000000002,1.0117694018584587
14.75,1.0082591587465881
14.850000000000001,1.0098975579481193
14.95,1.008891579869728
